Evaluate/discounted_episode_lengths,Evaluate/discounted_episode_returns,Evaluate/episode_lengths,Evaluate/episode_returns,Evaluate/iter,TRPO/cg_residual,TRPO/dist_mean,TRPO/dist_std,TRPO/fps,TRPO/grad_norm,TRPO/iter,TRPO/mse_loss,TRPO/nat_grad_norm,TRPO/reward,TRPO/step_size,TRPO/vf_loss,Discriminator/fake_logits,Discriminator/fake_prob,Discriminator/grad_norm,Discriminator/grad_penalty,Discriminator/iter,Discriminator/loss,Discriminator/regularization,Discriminator/true_logits,Discriminator/true_prob
1000,-0.2886380859297145,1000,0.04970934366941724,0,,,,,,,,,,,,,,,,,,,,
,,,,,5.8719775e-07,-4.2432193e-06,1.0,2,0.30440906,1000,0.9229829,0.5188518,-4.7066714614629745e-09,0.4012157930054784,0.93100095,,,,,,,,,
,,,,,2.422124e-06,0.007609639,0.9946365,2,0.3123185,2000,0.9095939,0.51710373,-3.792511415667832e-08,0.40792367836874643,0.86625654,,,,,,,,,
,,,,,1.1381237e-06,0.0112739485,0.99920213,2,0.29476163,3000,0.9028804,0.5527883,3.5057237255387007e-09,0.3915345088009346,1.809962,,,,,,,,,
,,,,,3.6518209e-06,0.013095741,1.0011276,2,0.31803188,4000,0.91045064,0.50540423,2.296364982612431e-09,0.4217257692355628,2.5428393,,,,,,,,,
,,,,,0.00013767112,0.004794253,1.0023057,2,0.2933818,5000,0.87906665,0.61736095,2.909999602707103e-08,0.38947563891650827,1.0869111,,,,,,,,,
,,,,,,,,,,,,,,,,0.12245124,0.527274,80.947655,1.7928065,5000,1.9551307,0.0,-0.03987285,0.49019107
1000,-0.7453262355606084,1000,-1.738783802195029,5000,,,,,,,,,,,,,,,,,,,,
,,,,,1.5355752e-05,0.002518083,1.0056951,3,0.30964872,6000,0.90207726,0.5397968,1.5615187294315548e-08,0.3837354252506235,0.54495615,,,,,,,,,
,,,,,1.3496901e-06,-0.0038046557,1.0049531,3,0.28009617,7000,0.87053984,0.45632198,-9.209150448441505e-09,0.4639786126955448,0.18643866,,,,,,,,,
,,,,,4.3525297e-06,0.013865836,1.0151061,2,0.32008234,8000,0.88304967,0.544973,-2.6785346562974154e-09,0.38280087542995966,0.30253845,,,,,,,,,
