Evaluate/discounted_episode_lengths,Evaluate/discounted_episode_returns,Evaluate/episode_lengths,Evaluate/episode_returns,Evaluate/iter,TRPO/cg_residual,TRPO/dist_mean,TRPO/dist_std,TRPO/fps,TRPO/grad_norm,TRPO/iter,TRPO/mse_loss,TRPO/nat_grad_norm,TRPO/reward,TRPO/step_size,TRPO/vf_loss,Discriminator/fake_logits,Discriminator/fake_prob,Discriminator/grad_norm,Discriminator/grad_penalty,Discriminator/iter,Discriminator/loss,Discriminator/regularization,Discriminator/true_logits,Discriminator/true_prob
192,182.41657429009314,229,240.16146720081824,0,,,,,,,,,,,,,,,,,,,,
,,,,,5.0207666e-07,-2.3574863e-05,1.0,19,0.26914355,1000,0.31887192,0.33667728,1.8859835108742118e-08,0.52546363641227,0.35738608,,,,,,,,,
,,,,,3.7368384e-06,-0.04178573,0.9918894,15,0.3808713,2000,0.32778776,0.36587915,-8.065335350693204e-09,0.4041409445820873,0.26403877,,,,,,,,,
,,,,,3.5973057e-06,-0.08490541,0.9892259,13,0.43196878,3000,0.35238412,0.37706116,-2.6848814741242676e-08,0.370309997904988,0.41468495,,,,,,,,,
,,,,,1.17365635e-05,-0.113512136,0.9857432,12,0.52388453,4000,0.37332535,0.39550948,2.9664195608347655e-08,0.3331515984919022,0.32784003,,,,,,,,,
,,,,,8.51329e-06,-0.15496074,0.98537177,10,0.5997485,5000,0.4267435,0.39957315,3.27807356370613e-10,0.31471895925099275,0.16771048,,,,,,,,,
,,,,,,,,,,,,,,,,0.2766284,0.56814677,14.14501,1.6639558,5000,1.8032948,0.0,0.1372896,0.5341731
8,6.365842745051984,8,6.389195599598867,5000,,,,,,,,,,,,,,,,,,,,
,,,,,9.439747e-06,-0.18857357,0.9808224,88,0.6918552,6000,0.47637728,0.49450123,-1.3996672350913287e-08,0.2684375420362479,0.15383735,,,,,,,,,
,,,,,2.8723878e-05,-0.20400761,0.97837454,47,0.6576233,7000,0.5054597,0.45556772,-1.2248667189851403e-08,0.2907656749956472,0.122364074,,,,,,,,,
,,,,,8.150707e-06,-0.21185458,0.96863234,31,0.6526821,8000,0.6054525,0.48509806,-3.942393232136965e-08,0.2902307022900111,0.09407228,,,,,,,,,
