mean/disc/disc_acc_expert,mean/gen/train/learning_rate,mean/gen/train/critic_loss,mean/disc/disc_acc_gen,mean/gen/train/n_updates,mean/disc/n_expert,mean/disc/global_step,mean/disc/disc_acc,mean/disc/n_generated,mean/disc/disc_proportion_expert_pred,mean/disc/disc_entropy,mean/disc/disc_proportion_expert_true,mean/disc/disc_loss,mean/gen/train/actor_loss,mean/gen/rollout/ep_rew_wrapped_mean,mean/gen/time/time_elapsed,mean/gen/time/total_timesteps,mean/gen/rollout/ep_len_mean,mean/gen/rollout/ep_rew_mean,mean/gen/time/episodes,mean/gen/time/fps
0.996826171875,0.001,274.4394650630951,0.987548828125,23000.0,1024.0,23.0,0.9921875,1024.0,0.504638671875,0.2783998101949692,0.5,0.10764838010072708,-462.7953178100586,466.5764551488894,,,,,,
0.99853515625,0.001,257.6756433238983,0.993408203125,24000.0,1024.0,24.0,0.9959716796875,1024.0,0.5025634765625,0.2089376375079155,0.5,0.07420518063008785,-470.4051698303223,451.5776122937576,1.0,24000.0,1000.0,40.630857416666665,24.0,740.0
0.99951171875,0.001,279.17833596229553,0.985595703125,25000.0,1024.0,25.0,0.9925537109375,1024.0,0.5069580078125,0.20754999667406082,0.5,0.08050320483744144,-474.7935510559082,434.0329898705192,,,,,,
0.9990234375,0.001,243.88052713394165,0.986328125,26000.0,1024.0,26.0,0.99267578125,1024.0,0.50634765625,0.17843759804964066,0.5,0.06885912083089352,-483.3884848937988,423.07540447809265,,,,,,
0.999755859375,0.001,276.33561574935914,0.9970703125,27000.0,1024.0,27.0,0.9984130859375,1024.0,0.5013427734375,0.11386816576123238,0.5,0.035292268730700016,-490.4131137390137,407.3718696840582,,,,,,
0.999267578125,0.001,272.9992869300842,0.891845703125,28000.0,1024.0,28.0,0.945556640625,1024.0,0.5537109375,0.19116992130875587,0.5,0.13660053350031376,-495.5727428588867,392.91067225561494,1.0,28000.0,1000.0,62.25247628571429,28.0,754.0
0.998779296875,0.001,307.4348350601196,0.929443359375,29000.0,1024.0,29.0,0.964111328125,1024.0,0.53466796875,0.1914539337158203,0.5,0.10650983639061451,-497.3825094909668,395.7197945966909,,,,,,
0.9990234375,0.001,292.3503041629791,0.9931640625,30000.0,1024.0,30.0,0.99609375,1024.0,0.5029296875,0.11064864136278629,0.5,0.03610279690474272,-496.40776510620117,383.0884164783959,,,,,,
0.998779296875,0.001,266.8272558288574,0.995849609375,31000.0,1024.0,31.0,0.997314453125,1024.0,0.50146484375,0.0949687585234642,0.5,0.029013581573963165,-498.43597537231443,370.69708387815047,,,,,,
0.99951171875,0.001,271.9370635585785,0.998779296875,32000.0,1024.0,32.0,0.9991455078125,1024.0,0.5003662109375,0.09079911932349205,0.5,0.026050030253827572,-497.20339678955077,359.2665536447875,1.0,32000.0,1000.0,50.07860359375,32.0,752.0
0.9990234375,0.001,271.1419880256653,0.997802734375,33000.0,1024.0,33.0,0.9984130859375,1024.0,0.5006103515625,0.10551741905510426,0.5,0.0338200693950057,-495.173217376709,348.3953939292278,,,,,,
0.99951171875,0.001,301.4540123100281,0.93017578125,34000.0,1024.0,34.0,0.96484375,1024.0,0.53466796875,0.18839477747678757,0.5,0.10248666815459728,-489.4497215270996,339.18499545538515,,,,,,
0.99951171875,0.001,259.15783184432985,0.9501953125,35000.0,1024.0,35.0,0.974853515625,1024.0,0.524658203125,0.17650555074214935,0.5,0.08208809047937393,-483.8580817565918,338.9936364100191,,,,,,
0.999755859375,0.001,257.08700091552737,0.99853515625,36000.0,1024.0,36.0,0.9991455078125,1024.0,0.5006103515625,0.11352752707898617,0.5,0.0314959236420691,-483.2962057800293,330.4206889395286,1.0,36000.0,1000.0,58.36879150000001,36.0,736.0
0.99951171875,0.001,291.0391338748932,0.9990234375,37000.0,1024.0,37.0,0.999267578125,1024.0,0.500244140625,0.0960437674075365,0.5,0.026165300980210304,-481.6371666870117,322.135533466826,,,,,,
0.99853515625,0.001,262.6512153739929,0.998046875,38000.0,1024.0,38.0,0.998291015625,1024.0,0.500244140625,0.07460464723408222,0.5,0.021657280158251524,-478.02693548583983,313.71406835922915,,,,,,
0.9990234375,0.001,283.81733403396606,0.995361328125,39000.0,1024.0,39.0,0.9971923828125,1024.0,0.5018310546875,0.06315919756889343,0.5,0.019529267214238644,-470.4154083557129,305.8808223077214,,,,,,
0.999267578125,0.001,278.5652230796814,0.997802734375,40000.0,1024.0,40.0,0.99853515625,1024.0,0.500732421875,0.06745232827961445,0.5,0.019572732504457235,-467.3208130493164,298.1559965506654,1.0,40000.0,1000.0,38.523771375,40.0,759.0
0.999267578125,0.001,222.4773904323578,0.99853515625,41000.0,1024.0,41.0,0.9989013671875,1024.0,0.5003662109375,0.07898064516484737,0.5,0.021903335116803646,-461.87401654052735,291.31170408478556,,,,,,
1.0,0.001,240.710373380661,0.99853515625,42000.0,1024.0,42.0,0.999267578125,1024.0,0.500732421875,0.07525363191962242,0.5,0.019608979113399982,-457.52959732055666,284.7424719207393,,,,,,
0.999755859375,0.001,247.1267134780884,0.998046875,43000.0,1024.0,43.0,0.9989013671875,1024.0,0.5008544921875,0.0625057015568018,0.5,0.016326953191310167,-450.7169660644531,278.51684863624854,,,,,,
0.99951171875,0.001,192.0085864009857,0.99658203125,44000.0,1024.0,44.0,0.998046875,1024.0,0.50146484375,0.053114963695406914,0.5,0.014969289535656571,-444.76882080078127,272.2623568630822,1.0,44000.0,1000.0,20.26959027272727,44.0,760.0
0.99951171875,0.001,225.00791177368163,0.998046875,45000.0,1024.0,45.0,0.998779296875,1024.0,0.500732421875,0.05053001921623945,0.5,0.013759418157860637,-437.3398895263672,266.4577667258114,,,,,,
0.999267578125,0.001,215.5402994041443,0.996826171875,46000.0,1024.0,46.0,0.998046875,1024.0,0.501220703125,0.043948372825980186,0.5,0.01237927540205419,-430.1679985961914,260.72496070417856,,,,,,
1.0,0.001,219.82627954483033,0.997314453125,47000.0,1024.0,47.0,0.9986572265625,1024.0,0.5013427734375,0.04287125822156668,0.5,0.011648628627881408,-424.85349166870117,255.31522000163733,,,,,,
1.0,0.001,182.16119396591188,0.99755859375,48000.0,1024.0,48.0,0.998779296875,1024.0,0.501220703125,0.04563915263861418,0.5,0.012208985863253474,-420.1347828674316,250.11726732904611,1.0,48000.0,1000.0,24.67413420833333,48.0,748.0
0.999755859375,0.001,195.77613041114807,0.998291015625,49000.0,1024.0,49.0,0.9990234375,1024.0,0.500732421875,0.04272493161261082,0.5,0.011150516103953123,-416.0297235107422,245.25132697807456,,,,,,
0.99951171875,0.001,155.82432772254944,0.998291015625,50000.0,1024.0,50.0,0.9989013671875,1024.0,0.5006103515625,0.040602887980639935,0.5,0.010239201132208109,-413.7868578491211,240.45101009797506,,,,,,
1.0,0.001,184.60176300239564,0.99755859375,51000.0,1024.0,51.0,0.998779296875,1024.0,0.501220703125,0.047004519030451775,0.5,0.012267925776541233,-408.9521337585449,235.87750595888426,,,,,,
1.0,0.001,211.62930711746216,0.990966796875,52000.0,1024.0,52.0,0.9954833984375,1024.0,0.5045166015625,0.06696935370564461,0.5,0.022678843699395657,-403.95125189208983,231.62120211186877,1.0,52000.0,1000.0,34.25933992307692,52.0,761.0
1.0,0.001,182.4438382472992,0.99267578125,53000.0,1024.0,53.0,0.996337890625,1024.0,0.503662109375,0.07395928353071213,0.5,0.02247352572157979,-398.48277493286133,228.37545345458673,,,,,,
0.999755859375,0.001,200.5221637802124,0.99853515625,54000.0,1024.0,54.0,0.9991455078125,1024.0,0.5006103515625,0.06634567677974701,0.5,0.01641289284452796,-393.05928079223634,224.5313922174854,,,,,,
1.0,0.001,173.90340096569062,0.999267578125,55000.0,1024.0,55.0,0.9996337890625,1024.0,0.5003662109375,0.06306515075266361,0.5,0.014619885012507439,-388.1131916809082,220.8363862339791,,,,,,
1.0,0.001,169.89418692684174,0.99853515625,56000.0,1024.0,56.0,0.999267578125,1024.0,0.500732421875,0.047984689474105835,0.5,0.01105409488081932,-383.36697268676755,217.17430006805284,1.0,56000.0,1000.0,42.56871678571429,56.0,730.0
1.0,0.001,172.74131575775147,0.998779296875,57000.0,1024.0,57.0,0.9993896484375,1024.0,0.5006103515625,0.028603242244571447,0.5,0.006727603846229613,-379.59982772827146,213.38713663930176,,,,,,
0.999755859375,0.001,145.0057158908844,0.9990234375,58000.0,1024.0,58.0,0.9993896484375,1024.0,0.5003662109375,0.022465593181550503,0.5,0.00577755575068295,-376.42440475463866,209.68844421087377,,,,,,
1.0,0.001,153.22669582366944,0.99951171875,59000.0,1024.0,59.0,0.999755859375,1024.0,0.500244140625,0.02862318465486169,0.5,0.006476247915998101,-372.6843467102051,206.0996108448677,,,,,,
1.0,0.001,153.45311582660676,0.99853515625,60000.0,1024.0,60.0,0.999267578125,1024.0,0.500732421875,0.03473734762519598,0.5,0.007794811157509685,-368.5996497497559,202.7616914440908,1.0,60000.0,1000.0,34.5036611,60.0,750.0
0.99951171875,0.001,147.0380224971771,0.99951171875,61000.0,1024.0,61.0,0.99951171875,1024.0,0.5,0.024455569218844175,0.5,0.005192701239138842,-364.67182022094727,199.49155566086117,,,,,,
1.0,0.001,125.16754726791382,0.9990234375,62000.0,1024.0,62.0,0.99951171875,1024.0,0.50048828125,0.03580714389681816,0.5,0.008477523108012974,-359.5263294067383,196.2493365292162,,,,,,
1.0,0.001,145.73729641246797,0.998291015625,63000.0,1024.0,63.0,0.9991455078125,1024.0,0.5008544921875,0.04774412699043751,0.5,0.011021854123100638,-355.16055041503904,193.4113491720221,,,,,,
1.0,0.001,136.96006729507445,0.999267578125,64000.0,1024.0,64.0,0.9996337890625,1024.0,0.5003662109375,0.040545365773141384,0.5,0.008974205935373902,-350.43659732055664,190.5589039570381,1.0,64000.0,1000.0,30.314761999999998,64.0,751.0
1.0,0.001,142.9143131351471,0.999267578125,65000.0,1024.0,65.0,0.9996337890625,1024.0,0.5003662109375,0.028444183990359306,0.5,0.006202640361152589,-344.61146942138674,187.742676370048,,,,,,
1.0,0.001,151.95667600250243,0.99853515625,66000.0,1024.0,66.0,0.999267578125,1024.0,0.500732421875,0.019581323489546776,0.5,0.005122577829752117,-339.6793780822754,184.91866460014512,,,,,,
1.0,0.001,129.00471611118317,0.998291015625,67000.0,1024.0,67.0,0.9991455078125,1024.0,0.5008544921875,0.02459577051922679,0.5,0.005927647580392659,-335.114421661377,182.18404011112838,,,,,,
1.0,0.001,111.66173240566253,0.997314453125,68000.0,1024.0,68.0,0.9986572265625,1024.0,0.5013427734375,0.029744049068540335,0.5,0.007066381862387061,-329.7191122741699,179.64441740781066,1.0,68000.0,1000.0,25.97907711764706,68.0,728.0
0.999755859375,0.001,123.12545050239564,0.998046875,69000.0,1024.0,69.0,0.9989013671875,1024.0,0.5008544921875,0.032935681752860546,0.5,0.007320741540752351,-323.33771353149416,177.147759967457,,,,,,
1.0,0.001,126.98519082069397,0.99951171875,70000.0,1024.0,70.0,0.999755859375,1024.0,0.500244140625,0.039648824371397495,0.5,0.008378813974559307,-318.03873165893555,174.75804406048448,,,,,,
1.0,0.001,115.58610455513,0.998779296875,71000.0,1024.0,71.0,0.9993896484375,1024.0,0.5006103515625,0.034515698440372944,0.5,0.007383596384897828,-312.44381063842775,172.46989562508486,,,,,,
0.99951171875,0.001,112.23199156284332,0.999267578125,72000.0,1024.0,72.0,0.9993896484375,1024.0,0.5001220703125,0.02188529260456562,0.5,0.0048960004933178425,-307.0469269104004,170.15788786906748,1.0,72000.0,1000.0,22.419820305555554,72.0,751.0
1.0,0.001,104.96210193490982,0.9990234375,73000.0,1024.0,73.0,0.99951171875,1024.0,0.50048828125,0.024442835710942745,0.5,0.005334125831723213,-302.38157205200196,167.8375521215142,,,,,,
1.0,0.001,109.0522542181015,0.9990234375,74000.0,1024.0,74.0,0.99951171875,1024.0,0.50048828125,0.02286297781392932,0.5,0.004890083218924701,-296.2670971069336,165.6700251764917,,,,,,
1.0,0.001,107.11983336162567,0.999755859375,75000.0,1024.0,75.0,0.9998779296875,1024.0,0.5001220703125,0.015286080306395888,0.5,0.0033407832379452884,-290.67120852661134,163.46637693224685,,,,,,
1.0,0.001,83.01172011375428,1.0,76000.0,1024.0,76.0,1.0,1024.0,0.5,0.01601150445640087,0.5,0.003225016233045608,-284.90373306274415,161.31563791935142,1.0,76000.0,1000.0,26.640641986842102,76.0,752.0
1.0,0.001,72.44956426620483,1.0,77000.0,1024.0,77.0,1.0,1024.0,0.5,0.016276571433991194,0.5,0.0036789030418731272,-279.06580142211914,159.24524166658475,,,,,,
1.0,0.001,75.3395241522789,0.997802734375,78000.0,1024.0,78.0,0.9989013671875,1024.0,0.5010986328125,0.019548485055565834,0.5,0.006164957536384463,-273.17633306884767,157.19853212227494,,,,,,
1.0,0.001,77.02619214010238,0.998046875,79000.0,1024.0,79.0,0.9990234375,1024.0,0.5009765625,0.01991495443508029,0.5,0.005764317000284791,-267.2187478637695,155.33529298418503,,,,,,
1.0,0.001,61.37325476694107,0.9970703125,80000.0,1024.0,80.0,0.99853515625,1024.0,0.50146484375,0.017923190724104643,0.5,0.005257788812741637,-261.4492339477539,153.45038278767294,1.0,80000.0,1000.0,14.66320945,80.0,745.0
1.0,0.001,69.04655894374848,0.997802734375,81000.0,1024.0,81.0,0.9989013671875,1024.0,0.5010986328125,0.020500128623098135,0.5,0.005561929428949952,-255.84871435546876,151.63538087772795,,,,,,
1.0,0.001,67.18942426204681,0.997802734375,82000.0,1024.0,82.0,0.9989013671875,1024.0,0.5010986328125,0.015213681384921074,0.5,0.005200039129704237,-250.05535466003417,149.8844494210175,,,,,,
1.0,0.001,60.892137887001034,0.998779296875,83000.0,1024.0,83.0,0.9993896484375,1024.0,0.5006103515625,0.014359060674905777,0.5,0.003862717014271766,-244.2829069366455,148.091420774774,,,,,,
0.999755859375,0.001,68.49172658491135,0.994140625,84000.0,1024.0,84.0,0.9969482421875,1024.0,0.5028076171875,0.021845390554517508,0.5,0.00895202299579978,-238.86893249511718,146.3965415254015,1.0,84000.0,1000.0,7.690623023809523,84.0,754.0
0.999755859375,0.001,63.29277654361725,0.99365234375,85000.0,1024.0,85.0,0.9967041015625,1024.0,0.5030517578125,0.025831153616309166,0.5,0.010418048361316323,-233.4122864074707,144.89666028259805,,,,,,
1.0,0.001,61.63634288454056,0.998046875,86000.0,1024.0,86.0,0.9990234375,1024.0,0.5009765625,0.0184041247703135,0.5,0.00505279575008899,-227.69966537475585,143.37940844311746,,,,,,
1.0,0.001,59.68827758383751,0.976806640625,87000.0,1024.0,87.0,0.9884033203125,1024.0,0.5115966796875,0.029941433109343052,0.5,0.037258068565279245,-222.59179551696778,141.74738360774828,,,,,,
0.999755859375,0.001,55.49078766489029,0.980712890625,88000.0,1024.0,88.0,0.990234375,1024.0,0.509521484375,0.029319859575480223,0.5,0.031032878905534744,-217.31460406494142,141.85285811181507,1.0,88000.0,1000.0,17.94432730681818,88.0,748.0
0.999267578125,0.001,55.58699606943131,0.994384765625,89000.0,1024.0,89.0,0.996826171875,1024.0,0.50244140625,0.028406602330505848,0.5,0.010294992476701736,-211.96094799804686,140.29519983408147,,,,,,
0.9990234375,0.001,42.726824797153476,0.995361328125,90000.0,1024.0,90.0,0.9971923828125,1024.0,0.5018310546875,0.027427618391811848,0.5,0.010088733630254865,-207.1595749206543,138.995818895812,,,,,,
0.99951171875,0.001,47.88710164093971,0.9990234375,91000.0,1024.0,91.0,0.999267578125,1024.0,0.500244140625,0.02163287764415145,0.5,0.006371115683577955,-202.02181085205078,137.51021285982654,,,,,,
0.99951171875,0.001,49.865438672065736,1.0,92000.0,1024.0,92.0,0.999755859375,1024.0,0.499755859375,0.026227197609841824,0.5,0.006524167722091079,-196.9104288482666,136.0182209959385,1.0,92000.0,1000.0,21.91895466304348,92.0,758.0
0.999267578125,0.001,40.13328085970878,1.0,93000.0,1024.0,93.0,0.9996337890625,1024.0,0.4996337890625,0.026669566985219717,0.5,0.006678627338260412,-191.8373975982666,134.60330214703987,,,,,,
0.999267578125,0.001,31.951616559743883,0.9990234375,94000.0,1024.0,94.0,0.9991455078125,1024.0,0.5001220703125,0.020315151661634445,0.5,0.005783513654023409,-187.10550262451173,133.18675137260243,,,,,,
1.0,0.001,30.976035896778107,0.99853515625,95000.0,1024.0,95.0,0.999267578125,1024.0,0.500732421875,0.015795514453202486,0.5,0.004402356222271919,-182.56084149169922,131.7853484629454,,,,,,
0.999755859375,0.001,37.492502294301985,0.998779296875,96000.0,1024.0,96.0,0.999267578125,1024.0,0.50048828125,0.017941733822226524,0.5,0.004629613016732037,-178.02401834106445,130.4144370719961,1.0,96000.0,1000.0,23.865733229166665,96.0,746.0
0.999755859375,0.001,33.502814974308016,0.999267578125,97000.0,1024.0,97.0,0.99951171875,1024.0,0.500244140625,0.01626045466400683,0.5,0.003973292652517557,-173.40799877929686,129.10833916355188,,,,,,
0.999755859375,0.001,24.46061067056656,0.99951171875,98000.0,1024.0,98.0,0.9996337890625,1024.0,0.5001220703125,0.01263622590340674,0.5,0.0032458240166306496,-168.99707080078124,127.79712680663613,,,,,,
0.999755859375,0.001,28.718141615748404,0.99853515625,99000.0,1024.0,99.0,0.9991455078125,1024.0,0.5006103515625,0.015297348843887448,0.5,0.005087412253487855,-164.58414082336427,126.51708379307776,,,,,,
0.999755859375,0.001,26.46176257991791,0.998291015625,100000.0,1024.0,100.0,0.9990234375,1024.0,0.500732421875,0.013647416839376092,0.5,0.004863307112827897,-160.4517607269287,125.32010616368089,1.0,100000.0,1000.0,30.385897829999998,100.0,742.0
0.99951171875,0.001,30.7019357047081,0.997802734375,101000.0,1024.0,101.0,0.9986572265625,1024.0,0.5008544921875,0.011942225508391857,0.5,0.0044329052325338125,-156.4194712982178,124.12371264932172,,,,,,
0.999755859375,0.001,22.598390817284585,0.998779296875,102000.0,1024.0,102.0,0.999267578125,1024.0,0.50048828125,0.012082098051905632,0.5,0.003534301766194403,-152.05892720031738,117.51496460081295,,,,,,
1.0,0.001,20.937309797406197,0.997802734375,103000.0,1024.0,103.0,0.9989013671875,1024.0,0.5010986328125,0.012886799406260252,0.5,0.0045772885787300766,-147.95092472839355,110.37888807466608,,,,,,
0.999755859375,0.001,25.373219276189804,0.994873046875,104000.0,1024.0,104.0,0.997314453125,1024.0,0.50244140625,0.013761380687355995,0.5,0.008679130231030285,-144.12885260009764,103.15124850169522,1.0,104000.0,1000.0,29.978806160000005,104.0,723.0
1.0,0.001,22.566750043392183,0.99560546875,105000.0,1024.0,105.0,0.997802734375,1024.0,0.502197265625,0.01306912675499916,0.5,0.009100351948291063,-139.9526282043457,96.10177028785787,,,,,,
0.999267578125,0.001,19.23752955186367,0.994384765625,106000.0,1024.0,106.0,0.996826171875,1024.0,0.50244140625,0.01231753546744585,0.5,0.011383706703782082,-136.11703170776366,89.57702660172649,,,,,,
0.999755859375,0.001,19.14384555876255,0.993896484375,107000.0,1024.0,107.0,0.996826171875,1024.0,0.5029296875,0.01372151798568666,0.5,0.008444369421340525,-132.4101683654785,82.48739059616432,,,,,,
1.0,0.001,19.409405188798903,0.995361328125,108000.0,1024.0,108.0,0.9976806640625,1024.0,0.5023193359375,0.011229860130697489,0.5,0.007418757595587522,-128.81885021209717,76.44490179742728,1.0,108000.0,1000.0,24.51440732,108.0,755.0
0.99951171875,0.001,19.211813133955,0.995361328125,109000.0,1024.0,109.0,0.9974365234375,1024.0,0.5020751953125,0.011598904384300113,0.5,0.007823911379091442,-125.24054536437988,70.33915142067532,,,,,,
0.999755859375,0.001,14.142686654686928,0.990966796875,110000.0,1024.0,110.0,0.995361328125,1024.0,0.50439453125,0.014147768495604396,0.5,0.013367748586460948,-121.8337392578125,64.88838080074282,,,,,,
0.99951171875,0.001,16.539749782323838,0.995849609375,111000.0,1024.0,111.0,0.9976806640625,1024.0,0.5018310546875,0.014980868436396122,0.5,0.0075029949657619,-118.34448444366456,59.757278676686155,,,,,,
0.999267578125,0.001,14.633435516893863,0.996337890625,112000.0,1024.0,112.0,0.997802734375,1024.0,0.50146484375,0.014681241242215037,0.5,0.007787784328684211,-115.28098030090332,54.5487323242743,1.0,112000.0,1000.0,24.25391267,112.0,751.0
0.99853515625,0.001,12.737117329418659,0.996337890625,113000.0,1024.0,113.0,0.9974365234375,1024.0,0.5010986328125,0.014699737541377544,0.5,0.008808186976239085,-112.17794680023194,49.83432894758925,,,,,,
0.999755859375,0.001,13.685458586215972,0.995849609375,114000.0,1024.0,114.0,0.997802734375,1024.0,0.501953125,0.013266589725390077,0.5,0.009594800998456776,-109.12712940216065,45.06526689209413,,,,,,
0.999755859375,0.001,13.63095129442215,0.9951171875,115000.0,1024.0,115.0,0.9974365234375,1024.0,0.5023193359375,0.013092233566567302,0.5,0.007827548659406602,-106.00663130950927,39.45546284277458,,,,,,
0.99951171875,0.001,10.651690953671933,0.997802734375,116000.0,1024.0,116.0,0.9986572265625,1024.0,0.5008544921875,0.011665517464280128,0.5,0.004317324957810342,-103.22701780700683,34.19917733077788,1.0,116000.0,1000.0,22.062463389999998,116.0,742.0
0.999755859375,0.001,11.199098092257977,0.99755859375,117000.0,1024.0,117.0,0.9986572265625,1024.0,0.5010986328125,0.0123264214489609,0.5,0.005003344034776092,-100.67452896118164,31.133937932665003,,,,,,
0.999755859375,0.001,9.548034020066261,0.994873046875,118000.0,1024.0,118.0,0.997314453125,1024.0,0.50244140625,0.014794802758842707,0.5,0.00673764175735414,-98.13825723266602,28.224683227208008,,,,,,
0.9990234375,0.001,8.938075307488441,0.9912109375,119000.0,1024.0,119.0,0.9951171875,1024.0,0.50390625,0.015929868211969733,0.5,0.010760587989352643,-95.6288606185913,27.271741351820484,,,,,,
1.0,0.001,10.427321388363838,0.992431640625,120000.0,1024.0,120.0,0.9962158203125,1024.0,0.5037841796875,0.014580374583601952,0.5,0.008486615028232336,-93.17014464569091,26.461399856932044,1.0,120000.0,1000.0,25.429419889999995,120.0,734.0
0.999755859375,0.001,9.173132893502713,0.99560546875,121000.0,1024.0,121.0,0.9976806640625,1024.0,0.5020751953125,0.014281327603384852,0.5,0.006875799968838692,-90.84939800262451,25.834592645552625,,,,,,
0.99951171875,0.001,8.451640866041183,0.998291015625,122000.0,1024.0,122.0,0.9989013671875,1024.0,0.5006103515625,0.01321541634388268,0.5,0.0050497319316491485,-88.6102784500122,25.04211440621636,,,,,,
