Evaluate/discounted_episode_lengths,Evaluate/discounted_episode_returns,Evaluate/episode_lengths,Evaluate/episode_returns,Evaluate/iter,TRPO/cg_residual,TRPO/dist_mean,TRPO/dist_std,TRPO/fps,TRPO/grad_norm,TRPO/iter,TRPO/mse_loss,TRPO/nat_grad_norm,TRPO/reward,TRPO/step_size,TRPO/vf_loss,Discriminator/fake_logits,Discriminator/fake_prob,Discriminator/grad_norm,Discriminator/grad_penalty,Discriminator/iter,Discriminator/loss,Discriminator/regularization,Discriminator/true_logits,Discriminator/true_prob
1000,-0.28866946962283296,1000,0.04965233712520276,0,,,,,,,,,,,,,,,,,,,,
,,,,,4.9986136e-07,-1.4714342e-05,1.0,11,0.34612253,1000,0.93450665,0.6270243,4.663117579184473e-09,0.352731181194952,0.7916443,,,,,,,,,
,,,,,1.3922422e-06,0.015945127,1.000134,10,0.2729624,2000,0.9495756,0.43611526,-2.1131301764398814e-08,0.47366211658844776,1.2590618,,,,,,,,,
,,,,,4.0868717e-06,0.011703826,1.0012149,10,0.26161602,3000,0.92738837,0.53099746,4.836870357394218e-08,0.43179217409665044,1.4571909,,,,,,,,,
,,,,,2.8366992e-05,0.016982194,0.99675816,9,0.2986627,4000,0.98799276,0.6008867,-8.801158401183785e-09,0.38791022692072286,3.2171516,,,,,,,,,
,,,,,7.016142e-06,-0.036758672,0.9990202,9,0.27016917,5000,1.0269729,0.52191186,-2.761575160548091e-09,0.43744909766894746,1.8454777,,,,,,,,,
,,,,,,,,,,,,,,,,-0.35657015,0.41364735,47.888573,3.949766,5000,3.6431339,0.0,-0.04993843,0.48773164
1000,-1.2398142428124523,1000,-2.2149785396095956,5000,,,,,,,,,,,,,,,,,,,,
,,,,,1.492134e-06,-0.012115719,0.99835587,12,0.28113922,6000,1.0671512,0.45492953,-2.472201595082879e-08,0.45191974698575976,1.3376333,,,,,,,,,
,,,,,1.5801945e-05,0.025895396,1.0010164,11,0.304552,7000,1.0627905,0.7194647,-4.742789315059781e-08,0.3591616100035266,0.23357505,,,,,,,,,
,,,,,1.1708803e-06,0.0023584748,1.0042993,11,0.29580146,8000,1.1689476,0.51221246,-2.2456830265582538e-08,0.4130682759608531,0.28765637,,,,,,,,,
,,,,,1.0467005e-05,0.036185052,1.0001366,10,0.30660525,9000,1.1022248,0.65241677,-1.0002251656260342e-08,0.3791874613322284,0.10537226,,,,,,,,,
,,,,,3.540506e-06,0.009919789,1.0003307,9,0.29946962,10000,1.1415018,0.5256295,1.6388788935728372e-08,0.41321840980512076,0.2208805,,,,,,,,,
,,,,,,,,,,,,,,,,-1.8340749,0.17773622,32.171017,1.2068349,10000,-0.66357595,0.0,0.036336,0.5091001
1000,-12.074482124700165,1000,-19.40766347367278,10000,,,,,,,,,,,,,,,,,,,,
,,,,,6.958034e-06,0.0318327,1.0033394,12,0.31095868,11000,1.1736099,0.612648,-9.133393177762628e-09,0.37756925622774956,0.8315729,,,,,,,,,
,,,,,2.0781128e-05,-0.058218684,1.0028659,11,0.31874874,12000,1.2132703,0.5322285,3.182125510647893e-09,0.3957529253975334,2.6195102,,,,,,,,,
,,,,,2.5969164e-06,0.020249283,1.0048994,11,0.29268187,13000,1.1704183,0.49762556,6.448157364502549e-09,0.4461701905166692,4.5249624,,,,,,,,,
,,,,,0.00010591687,-0.09402114,1.0099455,10,0.31519276,14000,1.1412945,0.5259572,-2.9468617867678404e-08,0.4141874729726931,2.2004814,,,,,,,,,
,,,,,1.3406742e-05,-0.036090158,1.0109036,9,0.33003685,15000,1.1132145,0.58471555,1.5659257769584656e-08,0.38135192935270984,2.498791,,,,,,,,,
,,,,,,,,,,,,,,,,-1.7499026,0.20635737,35.4832,2.3208957,15000,0.4791226,0.0,0.09187051,0.52285916
1000,-8.14753723642727,1000,-12.278349270637843,15000,,,,,,,,,,,,,,,,,,,,
,,,,,2.6083908e-05,-0.04947181,1.0072994,12,0.3204925,16000,1.1907221,0.5297464,-1.864321529865265e-08,0.40972967435398977,12.360531,,,,,,,,,
,,,,,3.7304988e-05,0.097019084,1.0031819,11,0.30587614,17000,1.0816022,0.6401576,-1.4840039511909709e-08,0.3852623775015844,1.6671289,,,,,,,,,
,,,,,4.7051644e-06,0.011274796,1.0038909,10,0.31567457,18000,1.0380622,0.54697996,3.561697667464614e-08,0.39386122070978974,9.644179,,,,,,,,,
,,,,,0.00015012162,-0.0759432,1.0048531,9,0.32544386,19000,1.059565,0.5461942,1.1374824680387974e-08,0.39995759207985015,1.9357613,,,,,,,,,
,,,,,1.9033567e-05,-0.007751371,1.0104628,8,0.3311309,20000,1.0174551,0.5653706,3.395008207007777e-09,0.39373400331542086,5.802216,,,,,,,,,
,,,,,,,,,,,,,,,,-1.7776772,0.1954038,19.541986,1.398125,20000,-0.53747314,0.0,0.15792076,0.53895783
1000,-15.618827602211883,1000,-24.594206852892597,20000,,,,,,,,,,,,,,,,,,,,
,,,,,3.1255304e-06,0.05971815,1.0116307,9,0.25933135,21000,0.9662283,0.52845126,9.670702274888754e-08,0.45089037428075646,7.9208155,,,,,,,,,
,,,,,1.6257647e-05,0.08412195,1.0143282,9,0.33413652,22000,0.97356796,0.582847,-1.207591139973374e-08,0.3939719765189194,6.032651,,,,,,,,,
,,,,,2.9989878e-06,0.069985956,1.0139016,8,0.35529554,23000,0.9363068,0.6049869,-6.170524284243583e-08,0.3589125376556602,6.4830966,,,,,,,,,
,,,,,5.5651653e-05,-0.0029802856,1.0107998,8,0.36345705,24000,0.9546733,0.5790509,6.447088526329025e-08,0.3897441845442222,6.0977993,,,,,,,,,
,,,,,2.950402e-05,0.0012129479,1.0097816,7,0.29453614,25000,0.9890785,0.52743506,7.989368532435037e-08,0.4447349350985523,3.3322759,,,,,,,,,
,,,,,,,,,,,,,,,,-1.2049692,0.2367201,20.164492,1.4236585,25000,0.006440012,0.0,0.21224937,0.55171126
1000,-12.308123772879913,1000,-19.041810031013306,25000,,,,,,,,,,,,,,,,,,,,
,,,,,2.605699e-05,0.006451285,1.0090024,12,0.30885968,26000,1.01661,0.5312705,6.370089249685407e-08,0.43535698432782094,3.1482456,,,,,,,,,
,,,,,6.3196044e-06,0.038843576,1.0066384,11,0.32443675,27000,1.0032268,0.5187629,5.460693500936031e-08,0.4156270803042881,7.1355605,,,,,,,,,
,,,,,4.706683e-05,0.029033292,1.0047684,10,0.31170374,28000,1.0000777,0.60063225,-5.036262155044824e-08,0.40534578716067365,3.326427,,,,,,,,,
,,,,,3.2628857e-05,0.03431348,1.0036438,10,0.38256565,29000,0.9688294,0.6150835,-7.328377523663221e-08,0.3584199915725722,4.867067,,,,,,,,,
