#{"t_start": 1640213142.7901978, "env_id": "HalfCheetah-v2"}
return,length,time
-476.440268,1000,101.139891
-554.526873,1000,114.346419
-621.159587,1000,120.477751
-560.440222,1000,126.383018
-703.245031,1000,131.862789
-704.776069,1000,212.195228
-686.199918,1000,217.710198
-587.56219,1000,223.427595
-655.594502,1000,229.378859
-658.27874,1000,234.738778
-639.332326,1000,314.087067
-848.58296,1000,319.672674
-720.734134,1000,325.384527
-748.877417,1000,330.245157
-692.742029,1000,335.373035
-819.333711,1000,416.82435
-738.525714,1000,424.968073
-615.959216,1000,431.95822
-859.347235,1000,441.578243
-617.556556,1000,456.34837
-649.953645,1000,559.632905
-727.432197,1000,565.648144
-799.752745,1000,571.491776
-829.579387,1000,577.28642
-494.868769,1000,582.882648
-749.58794,1000,662.592134
-711.223565,1000,668.438807
-459.885629,1000,674.127514
-596.67057,1000,679.802917
-668.984508,1000,685.419661
-312.079167,1000,763.128523
-457.123418,1000,768.98352
-697.171551,1000,774.713714
-570.256087,1000,780.59466
-950.352189,1000,786.477929
-452.902534,1000,867.443431
-897.063212,1000,873.001103
-685.167809,1000,878.403779
-770.891981,1000,884.031009
-788.42729,1000,889.612594
-651.133253,1000,975.996053
-648.79358,1000,981.889431
-644.216986,1000,987.464779
-693.891988,1000,993.301772
-569.778726,1000,999.025204
-662.088004,1000,1076.955876
-728.226265,1000,1082.693076
-655.420867,1000,1088.028728
-779.390014,1000,1093.513763
-492.001645,1000,1099.336129
-558.466939,1000,1179.108649
-620.79383,1000,1185.341047
-564.392559,1000,1190.728942
-553.943527,1000,1196.335002
-756.211966,1000,1202.226281
-598.277589,1000,1282.384764
-618.830326,1000,1288.221112
-551.261643,1000,1293.883484
-594.226242,1000,1299.57617
-667.612192,1000,1305.862142
-629.905297,1000,1395.368075
-478.432094,1000,1401.473176
-667.385175,1000,1406.988748
-675.086972,1000,1412.19714
-523.527738,1000,1417.820442
-570.121099,1000,1496.527515
-642.62408,1000,1502.328704
-613.574716,1000,1507.95955
-680.033391,1000,1513.762082
-738.466863,1000,1519.412174
-562.164564,1000,1598.148962
-761.774944,1000,1603.655312
-599.452259,1000,1609.419184
-649.952439,1000,1614.609076
-640.708745,1000,1619.581132
-969.847618,1000,1698.387308
-790.225501,1000,1704.178522
-513.80272,1000,1709.798527
-858.828564,1000,1715.408486
-731.811054,1000,1720.991371
-744.103092,1000,1796.828984
-1319.038879,1000,1802.495975
-810.892249,1000,1807.479059
-574.150482,1000,1813.087805
-728.868543,1000,1818.668532
-828.095596,1000,1897.364474
-497.243909,1000,1903.185004
-693.328355,1000,1908.934607
-778.180933,1000,1914.490662
-675.492448,1000,1919.450102
-1341.256387,1000,1999.182535
-1319.033717,1000,2004.94295
-556.616447,1000,2010.601437
-671.13847,1000,2015.365297
-593.90396,1000,2020.743493
-546.944318,1000,2101.55766
-1014.217947,1000,2107.331703
-830.825759,1000,2113.155926
-638.955341,1000,2118.942051
-527.399668,1000,2124.719486
-638.072451,1000,2204.663713
-668.515703,1000,2210.415583
-553.122633,1000,2216.126134
-630.49009,1000,2221.743811
-539.27304,1000,2227.517911
-659.145416,1000,2312.868975
-999.905346,1000,2318.614949
-1761.785271,1000,2326.291173
-456.617986,1000,2332.143999
-556.215571,1000,2337.789986
-643.006507,1000,2416.82299
-417.433889,1000,2422.483958
-686.289052,1000,2428.334784
-392.404504,1000,2434.163749
-507.086272,1000,2439.917184
-388.996045,1000,2519.027132
-580.549887,1000,2524.525567
-494.585146,1000,2530.262858
-513.053647,1000,2535.995044
-882.622179,1000,2541.808565
-373.339998,1000,2620.598223
-594.794696,1000,2626.313789
-1671.437458,1000,2631.534587
-881.858485,1000,2636.45357
-312.52293,1000,2641.252319
-314.648134,1000,2718.949609
-1096.454338,1000,2724.565767
-540.322546,1000,2730.282075
-1272.811222,1000,2736.039754
-923.835977,1000,2741.747591
-577.408519,1000,2819.888503
-460.080323,1000,2824.676462
-151.244133,1000,2832.432709
-547.582088,1000,2839.174197
-247.731473,1000,2845.147562
-325.769329,1000,2925.317619
-411.948626,1000,2930.982862
-299.193074,1000,2936.947542
-409.070497,1000,2942.671954
-271.296398,1000,2948.396815
-401.564098,1000,3025.78571
-1486.043207,1000,3031.275742
-461.600489,1000,3036.854881
-326.518458,1000,3043.715879
-463.149437,1000,3049.905296
-285.20292,1000,3127.440063
-499.161073,1000,3132.94675
-416.384749,1000,3137.550025
-368.75605,1000,3142.768368
-312.581847,1000,3148.188321
-620.563216,1000,3224.912624
-797.487451,1000,3230.111474
-329.100033,1000,3235.627937
-262.287231,1000,3241.048215
-597.088379,1000,3246.593729
-2084.607827,1000,3322.943427
-552.023867,1000,3328.496763
-598.675717,1000,3334.025479
-276.972532,1000,3339.757071
-680.410839,1000,3345.262386
-366.277166,1000,3421.237834
-572.558629,1000,3426.727683
-431.991068,1000,3432.497002
-470.41069,1000,3438.048582
-571.361817,1000,3443.235808
-2002.551034,1000,3517.25207
-207.542517,1000,3521.685617
-351.425501,1000,3527.289244
-507.310063,1000,3532.740058
-537.450338,1000,3538.206583
-83.309995,1000,3617.288046
-1341.574651,1000,3623.239106
-444.0711,1000,3628.777724
-381.926174,1000,3634.558036
-362.214338,1000,3640.243535
145.312334,1000,3714.089797
-451.635772,1000,3719.682381
-616.013007,1000,3725.186487
-254.912496,1000,3730.418988
-270.472057,1000,3735.583562
-89.999545,1000,3811.290452
-1963.448138,1000,3816.602231
-212.404531,1000,3821.378311
-1118.104042,1000,3825.969895
-41.597524,1000,3831.069818
-23.338617,1000,3906.204587
-126.527586,1000,3911.797312
267.8075,1000,3917.171202
-180.162841,1000,3922.780355
-25.756417,1000,3928.700411
-119.188706,1000,4002.669229
4.528659,1000,4008.206244
-1314.483683,1000,4013.944971
-27.771876,1000,4019.656189
261.91282,1000,4025.132926
-266.852971,1000,4101.145855
153.941657,1000,4106.413821
-19.48822,1000,4111.91959
-820.356019,1000,4117.665913
-1714.470091,1000,4123.222528
-71.060204,1000,4198.182758
67.444967,1000,4203.234031
209.41991,1000,4208.173163
43.166244,1000,4213.808303
261.852044,1000,4219.396346
374.111868,1000,4296.533158
117.592286,1000,4301.77808
-307.490873,1000,4307.245043
384.347336,1000,4312.826422
184.03173,1000,4318.3677
183.878342,1000,4395.916073
-250.146442,1000,4401.413408
155.851284,1000,4406.802677
459.260962,1000,4412.564385
242.601002,1000,4417.895409
189.671752,1000,4493.990527
504.305273,1000,4499.434473
273.866422,1000,4504.613528
378.490538,1000,4510.15786
313.880329,1000,4515.869978
-77.187706,1000,4590.871175
505.21863,1000,4596.071302
446.43687,1000,4601.47016
661.866815,1000,4607.112756
624.305072,1000,4611.937308
452.341194,1000,4686.556254
460.749247,1000,4692.212809
495.239762,1000,4697.336783
416.119856,1000,4702.86277
225.634767,1000,4708.510477
440.536217,1000,4785.666034
564.288496,1000,4791.099702
517.243836,1000,4796.618407
908.306846,1000,4802.237232
666.332098,1000,4807.838392
341.688667,1000,4884.737291
216.220213,1000,4890.176518
-3342.48451,1000,4895.315175
410.408543,1000,4900.14764
-1429.081737,1000,4905.544497
718.594551,1000,4985.968865
866.800153,1000,4991.555454
246.921131,1000,4997.199149
533.102,1000,5002.799368
639.947175,1000,5008.291943
630.965048,1000,5084.400249
975.855932,1000,5089.351511
423.666813,1000,5094.781932
780.3779,1000,5100.391094
848.085783,1000,5105.892327
734.271776,1000,5180.812078
728.634753,1000,5186.155824
841.751312,1000,5191.762014
941.606884,1000,5197.610572
836.21973,1000,5203.257261
798.963845,1000,5280.097422
774.580476,1000,5285.709458
843.610094,1000,5291.34643
709.078139,1000,5296.98641
1123.501236,1000,5302.575436
852.401974,1000,5377.310172
834.957827,1000,5382.771198
1103.71933,1000,5388.55297
780.172296,1000,5393.860536
956.369909,1000,5399.460327
921.385389,1000,5475.823934
976.949683,1000,5480.88323
867.917562,1000,5485.568749
-1270.048738,1000,5490.281101
230.340954,1000,5495.430071
718.200517,1000,5572.791909
1339.059547,1000,5578.346705
800.65605,1000,5583.880527
1193.005763,1000,5589.561977
-943.857389,1000,5594.951615
916.373905,1000,5670.080038
780.659815,1000,5675.291037
907.750518,1000,5680.579479
1006.794454,1000,5686.061269
713.475605,1000,5691.586754
970.994057,1000,5767.850342
934.557048,1000,5773.478147
1055.684854,1000,5779.05184
836.976478,1000,5784.632974
1277.455302,1000,5790.217503
1090.072164,1000,5868.715895
1415.409961,1000,5874.420963
979.997311,1000,5880.740164
1210.362572,1000,5886.076906
1183.384623,1000,5891.602127
954.016924,1000,5966.553932
732.435925,1000,5972.323571
1222.858809,1000,5978.132962
1068.28265,1000,5983.82898
1046.763907,1000,5989.441416
1120.941721,1000,6064.320456
1376.66409,1000,6069.620985
907.708525,1000,6076.114182
1208.671358,1000,6081.736833
1542.425773,1000,6087.542805
1181.634024,1000,6162.777301
1220.442268,1000,6168.445448
1169.627551,1000,6174.086769
1428.954318,1000,6179.49654
1549.37239,1000,6185.173884
1420.739139,1000,6263.170505
1336.688763,1000,6268.586503
1547.562241,1000,6273.374914
1404.337849,1000,6278.286521
1491.064061,1000,6283.786809
1230.948663,1000,6360.404864
1327.455575,1000,6366.024677
-876.148309,1000,6371.798003
-668.448543,1000,6377.725574
1491.640102,1000,6383.588768
1217.805635,1000,6460.85579
1228.064063,1000,6466.432345
517.740202,1000,6472.194997
1514.740828,1000,6477.76651
1250.515038,1000,6483.396856
1429.27365,1000,6561.012288
1424.990237,1000,6566.582001
1409.0529,1000,6572.173014
-695.595988,1000,6577.991802
1527.193238,1000,6583.615016
1375.513989,1000,6661.374378
908.676025,1000,6666.424502
1377.57836,1000,6671.089027
