Evaluate/discounted_episode_lengths,Evaluate/discounted_episode_returns,Evaluate/episode_lengths,Evaluate/episode_returns,Evaluate/iter,TRPO/cg_residual,TRPO/dist_mean,TRPO/dist_std,TRPO/fps,TRPO/grad_norm,TRPO/iter,TRPO/mse_loss,TRPO/nat_grad_norm,TRPO/reward,TRPO/step_size,TRPO/vf_loss,Discriminator/fake_logits,Discriminator/fake_prob,Discriminator/grad_norm,Discriminator/grad_penalty,Discriminator/iter,Discriminator/loss,Discriminator/regularization,Discriminator/true_logits,Discriminator/true_prob
156,135.84904472577702,135,113.40575821243355,0,,,,,,,,,,,,,,,,,,,,
,,,,,3.6183378e-06,1.5307685e-05,1.0,29,0.31762046,1000,0.43802193,0.39864168,2.8381396987242624e-08,0.5037647861236805,0.21270292,,,,,,,,,
,,,,,1.6010648e-05,-0.014799334,1.0010271,23,0.5344622,2000,0.4758792,0.4887639,-4.296639235690236e-08,0.34173876565482453,0.3018659,,,,,,,,,
,,,,,2.013245e-05,-0.034781404,1.0056633,20,0.5649776,3000,0.54810226,0.4909177,-1.7577316612005234e-08,0.33279028138197964,0.18780398,,,,,,,,,
,,,,,3.5130215e-05,-0.04294301,1.0060307,17,0.46692473,4000,0.62850946,0.5074755,9.697607310954482e-08,0.371356870734598,0.1869887,,,,,,,,,
,,,,,6.291941e-05,-0.050565116,1.0078481,15,0.5281449,5000,0.68754673,0.4703926,-1.1683470802381634e-08,0.3728427466951446,0.16131999,,,,,,,,,
,,,,,,,,,,,,,,,,0.69657576,0.66302985,9.8276415,1.0168564,5000,1.4120816,0.0,0.3013504,0.57394606
26,0.282621540534319,26,0.5521732624901541,5000,,,,,,,,,,,,,,,,,,,,
,,,,,7.648328e-05,-0.059469715,1.0085427,105,0.43577138,6000,0.67948675,0.47576788,1.2319214874878526e-08,0.4007052911836659,0.30998498,,,,,,,,,
,,,,,0.00011403813,-0.057073466,1.0103925,61,0.46819726,7000,0.6820989,0.4719378,-2.366898115724325e-09,0.3676582848006026,0.40021488,,,,,,,,,
,,,,,0.0001537216,-0.05778464,1.0098218,42,0.47794995,8000,0.68149406,0.48445657,4.490949504543096e-08,0.37016859733403457,0.34540504,,,,,,,,,
