Evaluate/discounted_episode_lengths,Evaluate/discounted_episode_returns,Evaluate/episode_lengths,Evaluate/episode_returns,Evaluate/iter,TRPO/cg_residual,TRPO/dist_mean,TRPO/dist_std,TRPO/fps,TRPO/grad_norm,TRPO/iter,TRPO/mse_loss,TRPO/nat_grad_norm,TRPO/reward,TRPO/step_size,TRPO/vf_loss,Discriminator/fake_logits,Discriminator/fake_prob,Discriminator/grad_norm,Discriminator/grad_penalty,Discriminator/iter,Discriminator/loss,Discriminator/regularization,Discriminator/true_logits,Discriminator/true_prob
170,152.48657942342587,185,154.46483738321643,0,,,,,,,,,,,,,,,,,,,,
,,,,,4.137035e-06,-2.3684777e-05,1.0,43,0.3302264,1000,0.39468074,0.43298003,-1.3363402104005218e-08,0.44242720625207,0.67317975,,,,,,,,,
,,,,,1.8124774e-05,-0.0054277997,0.9957727,32,0.40751094,2000,0.41958013,0.4600405,2.695975126698613e-09,0.3873868489158979,0.61005014,,,,,,,,,
,,,,,1.8210592e-05,-0.008414745,0.9990276,26,0.45331943,3000,0.43911162,0.5118175,-2.0640021830331534e-08,0.3425353268952224,0.8398962,,,,,,,,,
,,,,,7.753668e-05,-0.008821512,0.99460787,22,0.47380638,4000,0.43307352,0.48799998,-2.269818651257083e-09,0.35260532844365566,0.6655538,,,,,,,,,
,,,,,0.00013944879,-0.002195207,0.99072105,19,0.5319844,5000,0.46233988,0.4963349,-4.1077102650888265e-08,0.3217128244650982,0.7723004,,,,,,,,,
,,,,,,,,,,,,,,,,0.32117045,0.57605845,13.869513,1.5255176,5000,1.8659388,0.0,-0.01925092,0.49518287
19,-7.057845395538766,19,-7.1408473423768415,5000,,,,,,,,,,,,,,,,,,,,
,,,,,0.000117013304,-0.012056017,0.98523223,113,0.5759398,6000,0.49681497,0.5204582,-5.052628694102168e-09,0.3020950977361352,0.7109281,,,,,,,,,
,,,,,0.00021227807,0.0041238987,0.97767323,66,0.50186455,7000,0.5500124,0.49319792,9.92036802927032e-09,0.3490516424967828,0.39585072,,,,,,,,,
,,,,,0.0002564535,0.018202253,0.9746911,47,0.5294552,8000,0.5572793,0.52665097,9.48471097217407e-10,0.33107016815537876,0.3300987,,,,,,,,,
,,,,,0.00018597952,0.029156543,0.96853286,36,0.5612995,9000,0.5984476,0.43985668,5.876980139873922e-09,0.35572511840541976,0.23793289,,,,,,,,,
,,,,,0.00037150673,0.03717581,0.96268606,29,0.50620675,10000,0.6384351,0.48978454,-3.2036405173130335e-08,0.35919723904700174,0.27732155,,,,,,,,,
,,,,,,,,,,,,,,,,0.007825997,0.5023982,10.229819,0.8740867,10000,0.8903933,0.0,-0.0084807025,0.4980587
15,-11.535755476324887,15,-11.60145092493828,10000,,,,,,,,,,,,,,,,,,,,
,,,,,0.0003732403,0.04023371,0.9560699,118,0.52742535,11000,0.575912,0.47911716,-1.85492099262774e-08,0.3637799956630987,0.25513798,,,,,,,,,
,,,,,0.0006947232,0.06385602,0.9533678,67,0.64295626,12000,0.6167223,0.50012046,6.124115316197276e-09,0.33120493265746326,0.2239777,,,,,,,,,
,,,,,0.0007062125,0.08980539,0.9485791,46,0.59949243,13000,0.61814785,0.50654393,-6.059941370040178e-09,0.3227756416038964,0.17265683,,,,,,,,,
,,,,,0.0007514338,0.10509023,0.93543524,35,0.567379,14000,0.6734913,0.5400757,5.931360647082329e-10,0.3412698103296832,0.10220076,,,,,,,,,
,,,,,0.00075895805,0.120772146,0.9252302,28,0.6224755,15000,0.6971639,0.5543316,-1.957424683496356e-08,0.32043553110327433,0.14095618,,,,,,,,,
,,,,,,,,,,,,,,,,-0.6207612,0.35426643,9.857115,0.58032715,15000,-0.043451354,0.0,0.0030173606,0.5011596
15,-10.998805006588361,15,-11.172196886784926,15000,,,,,,,,,,,,,,,,,,,,
,,,,,0.0008674439,0.14525923,0.9155732,126,0.5959992,16000,0.664285,0.416626,-2.9478949727490545e-08,0.3738146755483939,0.09608403,,,,,,,,,
,,,,,0.0007288718,0.1551815,0.9177348,66,0.6683115,17000,0.6757035,0.48317873,6.790872430428863e-08,0.3161558923766553,0.18856747,,,,,,,,,
