Evaluate/discounted_episode_lengths,Evaluate/discounted_episode_returns,Evaluate/episode_lengths,Evaluate/episode_returns,Evaluate/iter,TRPO/cg_residual,TRPO/dist_mean,TRPO/dist_std,TRPO/fps,TRPO/grad_norm,TRPO/iter,TRPO/mse_loss,TRPO/nat_grad_norm,TRPO/reward,TRPO/step_size,TRPO/vf_loss,Discriminator/fake_logits,Discriminator/fake_prob,Discriminator/grad_norm,Discriminator/grad_penalty,Discriminator/iter,Discriminator/loss,Discriminator/regularization,Discriminator/true_logits,Discriminator/true_prob
1000,0.10996439032194191,1000,-0.641835434216069,0,,,,,,,,,,,,,,,,,,,,
,,,,,2.5474634e-07,-3.8265647e-05,1.0,2,0.28610906,1000,0.93584585,0.518825,-5.3380674216896294e-08,0.4310385398543057,0.41408238,,,,,,,,,
,,,,,2.270977e-06,0.008653617,1.005278,2,0.35169458,2000,0.9821658,0.5129993,-2.4823646526783704e-08,0.37457569525976614,1.6371533,,,,,,,,,
,,,,,1.1998643e-06,0.0029558393,1.0018272,2,0.30318472,3000,0.9518587,0.46940675,4.2788975406438114e-08,0.43894370665466315,2.147185,,,,,,,,,
,,,,,1.8674575e-06,-0.009528989,1.0048654,2,0.3232619,4000,0.97895926,0.5197481,-1.6078898624982686e-08,0.3918834540938808,2.1587079,,,,,,,,,
,,,,,2.9658175e-05,-0.035619248,1.003403,2,0.33882946,5000,1.0048605,0.5096669,2.5266905140597374e-08,0.41441902647289647,2.8862116,,,,,,,,,
,,,,,,,,,,,,,,,,0.5172211,0.6229994,59.209885,3.0605953,5000,3.228463,0.0,0.34935337,0.58595
1000,-3.0302511333676962,1000,-4.681706307482071,5000,,,,,,,,,,,,,,,,,,,,
,,,,,7.825514e-06,-0.02402996,1.0105551,3,0.2931482,6000,0.99972194,0.6098825,5.298514588503167e-08,0.38232900204494896,1.3900341,,,,,,,,,
,,,,,6.283596e-06,-0.024289835,1.0099843,3,0.30503917,7000,0.9796343,0.608439,-7.64221476856619e-08,0.3776650793992143,2.557177,,,,,,,,,
,,,,,3.4357113e-06,-0.026398422,1.007565,2,0.33300328,8000,0.9699108,0.6052689,4.857237945543602e-08,0.3606893504715798,3.138938,,,,,,,,,
