Evaluate/discounted_episode_lengths,Evaluate/discounted_episode_returns,Evaluate/episode_lengths,Evaluate/episode_returns,Evaluate/iter,TRPO/cg_residual,TRPO/dist_mean,TRPO/dist_std,TRPO/fps,TRPO/grad_norm,TRPO/iter,TRPO/mse_loss,TRPO/nat_grad_norm,TRPO/reward,TRPO/step_size,TRPO/vf_loss,Discriminator/fake_logits,Discriminator/fake_prob,Discriminator/grad_norm,Discriminator/grad_penalty,Discriminator/iter,Discriminator/loss,Discriminator/regularization,Discriminator/true_logits,Discriminator/true_prob
170,152.48657990416916,185,154.46483738334504,0,,,,,,,,,,,,,,,,,,,,
,,,,,4.136686e-06,-2.3684777e-05,1.0,11,0.3302264,1000,0.39468083,0.4329801,-1.3363402104005218e-08,0.44242691589815974,0.67317975,,,,,,,,,
,,,,,1.812479e-05,-0.0054278057,0.9957727,9,0.40751097,2000,0.41958013,0.46004054,6.779999239370227e-09,0.3873867839454462,0.61005,,,,,,,,,
,,,,,1.8210585e-05,-0.00841474,0.9990276,8,0.45331937,3000,0.4391117,0.5118176,-3.3887026802403853e-09,0.34253535683897873,0.83989626,,,,,,,,,
,,,,,7.753659e-05,-0.008821511,0.99460787,7,0.47380635,4000,0.4330735,0.4879999,2.484543074388057e-09,0.35260536110670976,0.6655538,,,,,,,,,
,,,,,0.00013944886,-0.0021951955,0.99072105,6,0.53198457,5000,0.46233988,0.49633497,-1.825060462579131e-08,0.321712799656902,0.77230036,,,,,,,,,
,,,,,,,,,,,,,,,,0.32117048,0.57605845,13.869513,1.5255177,5000,1.8659389,0.0,-0.019250918,0.49518287
19,-7.0578462110720634,19,-7.140848098236899,5000,,,,,,,,,,,,,,,,,,,,
,,,,,0.000117013224,-0.012056014,0.9852323,43,0.57593983,6000,0.49681497,0.52045816,3.077599103562534e-09,0.30209510800662553,0.7109283,,,,,,,,,
,,,,,0.00021227806,0.0041239075,0.97767323,21,0.5018646,7000,0.5500124,0.493198,-1.1937241652049125e-08,0.34905159496869453,0.39585087,,,,,,,,,
,,,,,0.0002564534,0.018202262,0.97469115,13,0.5294552,8000,0.55727935,0.526651,1.5023221749288494e-08,0.33107015463713596,0.33009866,,,,,,,,,
,,,,,0.00018597994,0.029156534,0.96853286,10,0.5612996,9000,0.5984476,0.43985668,9.518422302789986e-09,0.3557250680988296,0.23793286,,,,,,,,,
,,,,,0.00037150682,0.037175793,0.9626861,7,0.5062068,10000,0.6384351,0.48978454,-1.6608129953965543e-08,0.35919718725290645,0.27732146,,,,,,,,,
,,,,,,,,,,,,,,,,0.007826034,0.50239825,10.229819,0.8740867,10000,0.8903934,0.0,-0.008480698,0.4980587
15,-11.53575588629701,15,-11.60145140112685,10000,,,,,,,,,,,,,,,,,,,,
,,,,,0.00037324123,0.04023372,0.95606977,24,0.5274254,11000,0.57591194,0.47911716,6.580346962437033e-09,0.36377997772912496,0.25513804,,,,,,,,,
,,,,,0.0006947252,0.063856006,0.95336777,14,0.64295626,12000,0.6167223,0.5001205,3.0153460102155804e-09,0.33120505447035664,0.22397761,,,,,,,,,
,,,,,0.0007062143,0.08980536,0.9485791,10,0.5994925,13000,0.61814785,0.5065439,-1.5382582205347718e-08,0.3227756416038964,0.17265683,,,,,,,,,
,,,,,0.0007514354,0.10509021,0.93543524,7,0.5673789,14000,0.67349124,0.5400758,1.264343154616654e-08,0.3412698695558791,0.10220073,,,,,,,,,
,,,,,0.0007589522,0.120772116,0.92522997,6,0.62247545,15000,0.6971638,0.55433166,-7.613334673806094e-10,0.32043551884633337,0.14095621,,,,,,,,,
,,,,,,,,,,,,,,,,-0.6207612,0.35426643,9.857115,0.5803271,15000,-0.043451395,0.0,0.0030173615,0.5011596
15,-10.998805859542708,15,-11.172197632142707,15000,,,,,,,,,,,,,,,,,,,,
,,,,,0.00086741836,0.1452592,0.9155731,26,0.5959991,16000,0.6642849,0.4166262,-6.015707913320511e-08,0.3738146560890081,0.096084,,,,,,,,,
,,,,,0.00072887196,0.15518145,0.9177348,14,0.6683115,17000,0.67570335,0.48317865,4.284322494640947e-08,0.3161558923766553,0.1885674,,,,,,,,,
,,,,,0.0009726011,0.1747335,0.9134088,10,0.74762994,18000,0.62390965,0.5108503,-4.446780076250434e-08,0.27198386331659513,0.19127664,,,,,,,,,
,,,,,0.00082075933,0.20231134,0.9109353,7,0.76963884,19000,0.59648925,0.49717087,-1.15568982437253e-08,0.281292957344655,0.20392661,,,,,,,,,
,,,,,0.0004699657,0.22501846,0.91219556,6,0.7984716,20000,0.58842736,0.48287508,2.654516720212996e-09,0.28116533750738615,0.29145712,,,,,,,,,
,,,,,,,,,,,,,,,,-1.2872431,0.2317886,8.371337,0.4744047,20000,-0.85218537,0.0,0.039346885,0.5105273
24,-2.043360079036413,24,-2.0547758032635324,20000,,,,,,,,,,,,,,,,,,,,
,,,,,0.0010784799,0.2395789,0.9069832,25,0.6827096,21000,0.58121634,0.5531939,4.639732651412487e-08,0.30523262041112825,0.39360902,,,,,,,,,
,,,,,0.0005980208,0.264401,0.90601504,14,0.7997447,22000,0.58630055,0.50361294,2.6063280529342593e-08,0.2973515552695077,0.83160853,,,,,,,,,
,,,,,0.0005712596,0.2852863,0.9025087,10,0.6642204,23000,0.6140485,0.49253023,-3.0954746762290596e-08,0.3395263618520967,0.8804137,,,,,,,,,
