Evaluate/discounted_episode_lengths,Evaluate/discounted_episode_returns,Evaluate/episode_lengths,Evaluate/episode_returns,Evaluate/iter,TRPO/cg_residual,TRPO/dist_mean,TRPO/dist_std,TRPO/fps,TRPO/grad_norm,TRPO/iter,TRPO/mse_loss,TRPO/nat_grad_norm,TRPO/reward,TRPO/step_size,TRPO/vf_loss,Discriminator/fake_logits,Discriminator/fake_prob,Discriminator/grad_norm,Discriminator/grad_penalty,Discriminator/iter,Discriminator/loss,Discriminator/regularization,Discriminator/true_logits,Discriminator/true_prob
1000,-0.2886380859297145,1000,0.04970934366941724,0,,,,,,,,,,,,,,,,,,,,
,,,,,5.8587483e-07,-4.2432193e-06,1.0,7,0.30440903,1000,0.92298293,0.5188511,-4.7066714614629745e-09,0.4012183313511371,0.93100095,,,,,,,,,
,,,,,2.0341402e-06,0.012540353,0.99463695,7,0.26163247,2000,0.93103814,0.45869166,-9.298732038587332e-09,0.4745848960403064,1.3678662,,,,,,,,,
,,,,,2.0216062e-06,0.01006301,0.99811214,6,0.2747442,3000,0.9500716,0.48812887,-4.777968570124358e-09,0.4477454270656215,1.5094526,,,,,,,,,
,,,,,8.6296325e-07,0.0018217859,0.9938307,6,0.2905536,4000,0.9585026,0.47236127,-7.180962711572647e-09,0.4496160099648543,2.8779976,,,,,,,,,
,,,,,9.642317e-06,-0.0027921323,0.9966829,6,0.27711865,5000,0.9855032,0.45016637,7.44432327337563e-09,0.476189382251748,2.0545912,,,,,,,,,
,,,,,,,,,,,,,,,,-0.3997883,0.40353793,54.116375,4.271576,5000,3.9132106,0.0,-0.041423243,0.48984197
1000,-0.8040238394081696,1000,-1.6245009900616008,5000,,,,,,,,,,,,,,,,,,,,
,,,,,1.2337855e-05,0.0006884689,0.9960226,8,0.34665772,6000,0.9844568,0.66408634,1.7778344044927507e-08,0.34854951641633397,1.1074277,,,,,,,,,
,,,,,6.5253894e-06,0.0020067787,0.9929776,7,0.321,7000,1.0321945,0.5652274,-1.7250524251721798e-08,0.39713528682520977,0.4245159,,,,,,,,,
