Evaluate/discounted_episode_lengths,Evaluate/discounted_episode_returns,Evaluate/episode_lengths,Evaluate/episode_returns,Evaluate/iter,TRPO/cg_residual,TRPO/dist_mean,TRPO/dist_std,TRPO/fps,TRPO/grad_norm,TRPO/iter,TRPO/mse_loss,TRPO/nat_grad_norm,TRPO/reward,TRPO/step_size,TRPO/vf_loss,Discriminator/fake_logits,Discriminator/fake_prob,Discriminator/grad_norm,Discriminator/grad_penalty,Discriminator/iter,Discriminator/loss,Discriminator/regularization,Discriminator/true_logits,Discriminator/true_prob
86,68.43234340772965,87,70.43258039183176,0,,,,,,,,,,,,,,,,,,,,
,,,,,3.9883416e-06,6.106365e-05,1.0,53,0.36806953,1000,0.4352565,0.51657265,-6.66653795633465e-09,0.39691082457290994,0.20101778,,,,,,,,,
,,,,,2.1398713e-05,-0.01357111,1.0049771,37,0.4137068,2000,0.45002225,0.52935714,1.418642932549119e-08,0.3510022662531583,0.2367197,,,,,,,,,
,,,,,2.7619397e-05,-0.03468164,1.0002941,30,0.40211403,3000,0.47772488,0.55226886,1.5599362086504698e-08,0.3446326191914897,0.27478525,,,,,,,,,
,,,,,4.4318513e-05,-0.05711778,0.9992111,24,0.48468712,4000,0.5019257,0.5267794,-2.2278516553342343e-08,0.34023634806562564,0.31715453,,,,,,,,,
,,,,,5.7098183e-05,-0.07312788,0.9978379,21,0.43642384,5000,0.53513676,0.493947,9.66161042015301e-09,0.3658430709105101,0.24351199,,,,,,,,,
,,,,,,,,,,,,,,,,-0.35382637,0.41345796,12.517774,1.4681598,5000,1.0944827,0.0,0.019850891,0.5050719
14,-0.551629082629847,14,-0.5671176598476872,5000,,,,,,,,,,,,,,,,,,,,
,,,,,0.0001280396,-0.09061582,0.9921043,127,0.4036793,6000,0.5707385,0.5582229,-6.785854930058121e-08,0.3564016381852573,0.24342176,,,,,,,,,
,,,,,0.00014746826,-0.09709579,0.988061,70,0.52618456,7000,0.6025495,0.53011775,-8.700160833541304e-08,0.3185498827797006,0.2158104,,,,,,,,,
,,,,,0.000110673696,-0.09250432,0.9872962,47,0.5657051,8000,0.5897872,0.4657392,3.7149584386497736e-10,0.3512082338628832,0.19090399,,,,,,,,,
,,,,,0.00020493797,-0.086212076,0.98506904,36,0.5103414,9000,0.58742017,0.54647565,7.20878888387233e-08,0.34229020122170356,0.15127832,,,,,,,,,
,,,,,0.0002524898,-0.07595756,0.9833977,29,0.4262351,10000,0.5828157,0.48565224,-4.687964974436909e-09,0.39776453743826085,0.15678436,,,,,,,,,
,,,,,,,,,,,,,,,,-0.74711645,0.32384312,10.378035,0.7729547,10000,-0.043782193,0.0,0.069620416,0.51762795
19,-6.092351995432439,19,-6.260900922118956,10000,,,,,,,,,,,,,,,,,,,,
,,,,,0.00023335424,-0.071501285,0.9803169,110,0.61460125,11000,0.5680845,0.44638598,3.671451122500002e-08,0.3580559626601747,0.19697545,,,,,,,,,
,,,,,0.00031825324,-0.044295385,0.97577274,63,0.64582187,12000,0.55302376,0.5286235,6.447632767958566e-08,0.3220449741504627,0.18076715,,,,,,,,,
,,,,,0.00038887386,-0.012646043,0.9755326,45,0.58290803,13000,0.58758444,0.4739446,-6.280170055106282e-09,0.36516780895531803,0.18929574,,,,,,,,,
,,,,,0.00054254115,0.015738433,0.9685593,34,0.54503274,14000,0.55470556,0.47712705,3.942839430237655e-08,0.3853843281025287,0.16609213,,,,,,,,,
,,,,,0.00062340323,0.04117235,0.9640789,27,0.470175,15000,0.5633307,0.49611828,-6.563248462043702e-08,0.41667781368701196,0.12553446,,,,,,,,,
,,,,,,,,,,,,,,,,-1.1050745,0.25609943,6.77815,0.47995237,15000,-0.7681905,0.0,0.14306854,0.5362259
45,-4.938824748594054,46,-5.7674588715004,15000,,,,,,,,,,,,,,,,,,,,
,,,,,0.00044537018,0.069288984,0.96549034,87,0.567886,16000,0.5902605,0.44501826,-2.0816671167267485e-08,0.3957041442832461,0.115799956,,,,,,,,,
,,,,,0.0006297644,0.097605854,0.96093184,55,0.601974,17000,0.6217983,0.48664674,-4.6076951548457146e-08,0.3792404830283397,0.15952417,,,,,,,,,
,,,,,0.00054552825,0.13372703,0.9577851,40,0.43504828,18000,0.60400707,0.50243634,-2.3900211090222002e-08,0.42510127869065295,0.15267035,,,,,,,,,
,,,,,0.00076535286,0.14109708,0.9570248,32,0.6439484,19000,0.67011076,0.54447126,-1.8881006326409987e-08,0.3405612056390462,0.12996945,,,,,,,,,
,,,,,0.00048714166,0.17395303,0.95124054,26,0.5969717,20000,0.78758186,0.4400615,8.262815390480682e-08,0.41933999526499455,0.13492113,,,,,,,,,
,,,,,,,,,,,,,,,,-1.5080479,0.19291915,6.6134734,0.40055487,20000,-1.2995715,0.0,0.19207838,0.5485359
56,-11.138290666327975,58,-12.020762829773982,20000,,,,,,,,,,,,,,,,,,,,
,,,,,0.00092234666,0.21235076,0.95096606,85,0.70467794,21000,0.774898,0.5022884,3.368384204804897e-08,0.35755107536378467,0.13442251,,,,,,,,,
,,,,,0.00096097385,0.22469391,0.9483591,54,0.6398671,22000,0.87249106,0.49882305,-3.1796393159311265e-08,0.3590299574243435,0.24184452,,,,,,,,,
,,,,,0.0017184878,0.2816801,0.9427927,39,0.7180511,23000,0.9930814,0.5068043,4.352883843239397e-08,0.3542816509134017,0.31939808,,,,,,,,,
,,,,,0.0008226374,0.2934043,0.9420579,31,0.64986926,24000,1.1332258,0.52850056,-5.4016622016206386e-08,0.35214486640747233,0.28002426,,,,,,,,,
,,,,,0.0021043834,0.36424175,0.9429993,26,0.46806777,25000,1.1566658,0.5013791,-2.9455153708113357e-08,0.44559057305896527,0.4508235,,,,,,,,,
,,,,,,,,,,,,,,,,-1.7589128,0.16109915,5.714971,0.32971972,25000,-1.6157681,0.0,0.18657492,0.548013
102,24.506413646627777,103,24.276641227571382,25000,,,,,,,,,,,,,,,,,,,,
,,,,,0.0011444386,0.48729143,0.9456369,59,0.6782945,26000,1.1040587,0.47484785,-2.0116844098083676e-08,0.42146637584271224,1.00253,,,,,,,,,
,,,,,0.0020244468,0.45250106,0.95194125,42,0.36526626,27000,1.0330261,0.49192628,-1.0104631655849517e-09,0.44700457244334957,0.8649404,,,,,,,,,
,,,,,0.002015415,0.35206896,0.9460817,33,0.5540564,28000,1.1663328,0.5361944,1.065115793608129e-08,0.39809262467731116,0.49102166,,,,,,,,,
,,,,,0.0021549645,0.44807255,0.9481779,27,0.46879637,29000,1.1841222,0.49153593,-1.660926682234276e-08,0.413572442868605,1.2069142,,,,,,,,,
