Evaluate/discounted_episode_lengths,Evaluate/discounted_episode_returns,Evaluate/episode_lengths,Evaluate/episode_returns,Evaluate/iter,TRPO/cg_residual,TRPO/dist_mean,TRPO/dist_std,TRPO/fps,TRPO/grad_norm,TRPO/iter,TRPO/mse_loss,TRPO/nat_grad_norm,TRPO/reward,TRPO/step_size,TRPO/vf_loss,Discriminator/fake_logits,Discriminator/fake_prob,Discriminator/grad_norm,Discriminator/grad_penalty,Discriminator/iter,Discriminator/loss,Discriminator/regularization,Discriminator/true_logits,Discriminator/true_prob
1000,-0.4534663235908815,1000,-0.4623362285291567,0,,,,,,,,,,,,,,,,,,,,
,,,,,1.1287295e-06,-1.5248516e-05,1.0,7,0.28552714,1000,0.9498582,0.52891135,1.2806151062250138e-08,0.42034237413336073,0.6155253,,,,,,,,,
,,,,,7.474108e-07,-0.0078025213,1.0051886,7,0.30320016,2000,0.92543125,0.5298973,-1.569022424519062e-08,0.41080076681572947,0.42437872,,,,,,,,,
,,,,,1.7524166e-05,-0.015341648,1.0055194,6,0.30951357,3000,0.9613765,0.48095748,3.29077010974288e-10,0.4476439239942678,0.6471244,,,,,,,,,
,,,,,1.2074344e-06,0.003128832,1.000705,6,0.28099793,4000,0.9628102,0.46505213,7.1934773586690425e-09,0.45464064710708846,1.0032369,,,,,,,,,
,,,,,1.1186146e-05,-0.0065929764,0.99447125,6,0.33319908,5000,1.0382341,0.5117043,4.189059836789966e-09,0.40342246392068204,0.5334762,,,,,,,,,
,,,,,,,,,,,,,,,,-1.0086161,0.29933196,35.426277,2.3283174,5000,1.4056277,0.0,-0.08592624,0.4785632
1000,-0.7242812353222006,1000,-1.1038639097343639,5000,,,,,,,,,,,,,,,,,,,,
,,,,,5.7011903e-06,-0.0020531374,0.9901882,8,0.32970965,6000,0.9897607,0.57294655,1.0973890312016011e-09,0.3765389443581945,1.2527878,,,,,,,,,
,,,,,4.2149154e-06,-0.0033656845,0.9872234,7,0.30243656,7000,0.98995584,0.55588853,2.3671203962294384e-08,0.3938137045114177,1.2949353,,,,,,,,,
,,,,,2.5252118e-06,-0.005732142,0.98652303,7,0.28925028,8000,1.0275284,0.50313205,2.8261158149689437e-08,0.4243957340390494,1.5613487,,,,,,,,,
,,,,,8.282255e-06,0.0057692984,0.98428273,7,0.30860722,9000,1.1214029,0.5743418,2.646702341735363e-10,0.39591276195702085,1.2443111,,,,,,,,,
,,,,,2.5043042e-05,-0.038047224,0.98480946,6,0.34021387,10000,1.0592533,0.5675048,7.422117050737142e-09,0.38921300687091764,3.0803418,,,,,,,,,
,,,,,,,,,,,,,,,,-0.4928951,0.38789263,24.008684,1.7215054,10000,1.2593454,0.0,-0.030734902,0.49233884
1000,-2.6581458792554464,1000,-2.7127328290897017,10000,,,,,,,,,,,,,,,,,,,,
,,,,,3.9136426e-06,-0.008081874,0.9855288,8,0.29768446,11000,1.0710313,0.49506763,-1.8633436411619187e-08,0.4453109031277646,2.5782206,,,,,,,,,
,,,,,1.9429717e-05,-0.042008854,0.9948819,7,0.3219226,12000,0.9716296,0.5594475,-5.2790273912250994e-09,0.4036646556534889,1.7386193,,,,,,,,,
,,,,,4.384252e-06,0.02102668,0.99176586,7,0.30008385,13000,1.0367498,0.4845936,7.267575711011886e-09,0.4435015784597249,2.0264182,,,,,,,,,
