#{"t_start": 1651376760.8879478, "env_id": "HalfCheetah-v2"}
return,length,time
-559.246837,1000,144.098914
-688.021622,1000,164.748704
-645.370642,1000,173.643942
-637.689733,1000,182.548672
-697.027493,1000,191.429171
-680.962598,1000,311.118787
-606.678366,1000,319.718677
-668.847096,1000,328.123282
-622.684819,1000,336.719766
-412.125415,1000,345.241105
-836.503539,1000,463.758468
-846.712357,1000,472.488576
-623.339309,1000,481.620009
-591.439066,1000,490.479135
-665.23495,1000,499.011076
-983.256899,1000,618.507542
-883.991923,1000,627.074735
-938.448905,1000,635.689195
-855.755324,1000,644.863926
-723.604853,1000,653.332872
-627.47689,1000,770.746158
-852.914596,1000,779.18958
-758.558577,1000,787.594278
-794.221883,1000,796.260564
-752.533627,1000,804.344995
-830.941817,1000,921.70733
-704.291122,1000,930.319202
-654.035316,1000,939.061825
-799.861074,1000,947.679699
-838.040251,1000,956.509617
-849.24983,1000,1075.136784
-900.273089,1000,1083.473763
-767.557276,1000,1092.287609
-740.267074,1000,1101.377814
-660.395536,1000,1110.265691
-835.720886,1000,1226.327039
-875.793134,1000,1235.101798
-845.582213,1000,1243.844917
-753.695385,1000,1252.319615
-737.402598,1000,1260.847971
-699.156335,1000,1375.520489
-737.147189,1000,1384.048267
-783.763569,1000,1392.583069
-815.951472,1000,1401.099596
-756.601822,1000,1409.360619
-703.363443,1000,1527.842522
-559.320266,1000,1536.652311
-709.878681,1000,1545.315044
-584.527684,1000,1553.809361
-734.410805,1000,1562.546252
-717.911133,1000,1677.807968
-632.20137,1000,1686.650756
-757.061619,1000,1695.68195
-697.46159,1000,1704.535244
-719.234489,1000,1713.213328
-645.086083,1000,1834.752442
-687.55651,1000,1844.036529
-589.854914,1000,1853.632757
-615.881854,1000,1863.626539
-591.824322,1000,1873.063988
-725.588987,1000,2005.688604
-588.578861,1000,2015.141423
-538.378129,1000,2024.737568
-694.257911,1000,2034.145441
-682.145741,1000,2043.825851
-554.275255,1000,2169.279921
-523.83074,1000,2178.12892
-613.525255,1000,2186.943428
-670.928764,1000,2196.32586
-554.062607,1000,2205.071743
-619.903317,1000,2326.235783
-509.019008,1000,2334.90918
-593.005551,1000,2343.978316
-527.291074,1000,2353.012756
-473.986567,1000,2361.900131
-478.061771,1000,2482.993265
-400.397233,1000,2491.325702
-229.395984,1000,2499.676619
-292.630542,1000,2508.431561
-350.142221,1000,2516.680771
-167.850159,1000,2636.165215
-324.829873,1000,2645.290458
-108.383218,1000,2654.121288
-319.660268,1000,2662.702263
-151.973904,1000,2671.486003
-200.467724,1000,2786.796074
-21.135478,1000,2795.707744
-399.858555,1000,2804.567834
-227.860439,1000,2813.160734
-221.53475,1000,2821.907939
139.645833,1000,2936.819033
122.476099,1000,2945.794529
15.014975,1000,2954.600523
229.260946,1000,2963.113291
121.898612,1000,2971.895303
-69.900727,1000,3089.378045
89.62248,1000,3097.734458
26.037666,1000,3106.14022
-159.346671,1000,3114.623507
-182.098358,1000,3123.22679
225.8307,1000,3238.707328
-94.25383,1000,3247.897107
-23.66226,1000,3256.500669
136.550639,1000,3265.242868
106.391991,1000,3274.475339
293.104508,1000,3392.08222
234.222627,1000,3401.132911
-48.630534,1000,3409.873924
84.399953,1000,3418.760505
311.352674,1000,3427.980888
186.966262,1000,3548.490947
115.004318,1000,3557.406825
274.540152,1000,3566.377515
311.345938,1000,3575.299937
238.34013,1000,3583.969019
304.454398,1000,3699.811752
281.082148,1000,3708.402702
225.124214,1000,3716.987392
127.343446,1000,3725.619977
217.984289,1000,3734.462443
615.623901,1000,3849.732948
-55.808471,1000,3858.254417
685.955605,1000,3867.066074
227.211551,1000,3876.011756
275.074447,1000,3885.030535
-1192.261879,1000,4000.233038
518.007858,1000,4009.08749
282.574346,1000,4017.64943
383.135073,1000,4026.504338
592.855709,1000,4035.386731
158.867352,1000,4152.003996
581.095876,1000,4160.689321
244.738896,1000,4169.49743
-3.695818,1000,4178.238733
323.420285,1000,4187.432512
183.95662,1000,4300.259399
-178.138959,1000,4308.87087
262.121662,1000,4317.327637
427.600419,1000,4326.164947
244.89138,1000,4334.730394
670.249808,1000,4446.509305
301.773039,1000,4455.381154
394.31391,1000,4464.17197
356.338409,1000,4473.238114
679.218144,1000,4481.692317
925.468804,1000,4594.140133
1189.530144,1000,4602.783909
707.80031,1000,4611.101434
279.700628,1000,4619.660004
974.606653,1000,4627.814986
909.696834,1000,4740.811471
935.262178,1000,4749.49371
643.696085,1000,4758.051335
353.425854,1000,4766.634286
1036.883225,1000,4775.566942
-1578.239036,1000,4892.417208
951.418421,1000,4900.521464
944.217564,1000,4909.015128
1093.890725,1000,4917.869237
815.529255,1000,4926.87292
-440.99441,1000,5038.553448
1008.512466,1000,5047.245097
879.52046,1000,5056.200185
848.920958,1000,5064.496817
832.293617,1000,5073.392672
1025.077018,1000,5187.618957
1148.429914,1000,5196.339663
327.632056,1000,5205.448488
411.450136,1000,5214.024659
966.484638,1000,5222.593725
1408.9106,1000,5334.273267
1290.137894,1000,5343.33217
1407.809935,1000,5352.234858
614.315842,1000,5360.776808
870.741253,1000,5369.437027
1467.286237,1000,5482.198094
1139.506371,1000,5490.985139
1571.411613,1000,5499.399008
1171.282964,1000,5507.764732
1154.992866,1000,5516.530806
1583.628792,1000,5631.442804
1124.99469,1000,5640.36184
1425.505994,1000,5649.54181
1312.928158,1000,5658.546788
1268.252669,1000,5667.450238
1663.845202,1000,5805.008148
1422.027138,1000,5815.027824
1476.327548,1000,5825.003843
1550.129743,1000,5834.098328
888.318714,1000,5842.969727
1296.126014,1000,5958.158976
1664.106443,1000,5967.308074
1278.971005,1000,5976.334911
1652.25131,1000,5985.279284
1705.150079,1000,5993.970838
1577.94041,1000,6109.847306
1838.039817,1000,6118.511937
1780.721066,1000,6127.50571
1803.819246,1000,6136.273936
833.831747,1000,6144.573958
1806.796688,1000,6258.282778
1936.149124,1000,6266.175964
1377.582952,1000,6274.984295
1644.528627,1000,6283.654295
1676.127033,1000,6292.101947
1963.124584,1000,6404.586323
1656.698434,1000,6413.231609
1782.474956,1000,6422.177154
