#{"t_start": 1657269984.9248745, "env_id": "Walker2d-v2"}
return,length,time
-1.471676,11,30.223447
9.553023,21,30.334557
-2.642982,11,30.390952
-4.671329,8,30.430048
-2.908219,8,30.472639
0.335832,19,30.562939
-8.983336,13,30.620345
-4.9973,19,30.752809
-3.517112,20,30.869367
1.791333,23,30.993402
5.635971,16,31.064683
-4.559343,10,31.123829
-3.498094,13,31.203227
-4.714382,11,31.266411
4.324386,20,31.369928
1.1735,11,31.431506
1.229591,11,31.505006
-5.041547,12,31.572698
-0.378372,13,31.635059
-4.873203,9,31.680173
-2.229987,11,31.738044
13.468231,40,31.94315
-0.097357,10,31.997824
-0.747567,18,32.110476
-11.296123,16,32.210402
0.267623,18,32.2974
1.572805,16,32.376574
-3.361301,9,32.424286
-1.276437,15,32.493647
1.921625,15,32.579326
-2.802,19,32.672834
4.358888,28,32.830734
-0.756297,16,32.909114
-2.549336,10,32.96032
-5.389182,11,33.011822
1.22225,14,33.088581
8.551549,25,33.224811
3.15965,34,33.405779
-5.65218,22,33.516717
-3.035865,14,33.576887
-7.777199,9,33.618156
-0.031394,20,33.731674
3.47371,16,33.846654
-1.488997,23,34.01218
5.779792,21,34.167783
0.120919,18,34.291687
-0.231149,14,34.37047
-1.95768,11,34.454779
-1.806849,17,34.575111
0.20666,15,34.67447
-6.472981,41,34.95916
7.669157,21,35.123864
-0.063094,23,35.276593
-3.165031,10,35.343839
-2.713105,11,35.406167
7.709177,17,35.49963
-5.77737,18,35.590806
-7.809406,35,35.782046
2.881152,32,49.130236
-1.445256,13,49.212083
-2.491481,18,49.313566
7.353407,19,49.432756
-7.131014,15,49.491437
0.755866,18,49.572742
1.106509,13,49.636058
-4.327867,14,49.69804
-5.256716,11,49.740191
-0.830919,11,49.786791
-3.187619,11,49.830309
-1.274438,16,49.890031
-4.739438,16,49.954561
-6.766002,19,50.049166
0.392112,15,50.113498
1.480789,16,50.177982
-0.622038,14,50.23969
-6.248833,20,50.330916
3.847438,14,50.417626
-6.483766,12,50.477639
-2.840158,22,50.569328
1.50853,14,50.628024
4.954159,24,50.750984
-4.977776,7,50.787108
0.969225,14,50.861588
-3.313067,12,50.926122
1.360403,20,51.019725
-8.901601,20,51.111754
-1.509274,8,51.155217
-4.43051,15,51.225211
-2.391742,8,51.25922
-1.749933,12,51.322062
3.40457,18,51.414428
1.35196,10,51.459714
-0.602617,12,51.525222
-11.620541,15,51.591722
-2.830709,12,51.651016
0.236724,9,51.693551
-2.029702,15,51.769824
-0.878714,14,51.858424
-1.747749,16,51.943563
2.91061,18,52.044358
-2.408602,9,52.095629
1.700453,15,52.175967
3.029239,24,52.29944
-8.292133,18,52.415069
5.482731,44,52.640638
-2.908228,10,52.706185
2.301192,14,52.797703
-7.633703,20,52.906989
1.565216,18,53.00652
-1.453508,20,53.120933
-5.971788,18,53.233048
-0.640526,11,53.292482
-1.479889,32,53.49991
-7.226313,14,53.594182
-9.008802,14,53.695335
0.586749,16,53.81279
-5.846326,16,53.912808
-0.222308,24,54.105618
16.512776,38,54.340987
6.976122,36,56.453228
2.225231,25,56.585001
-0.466073,14,56.623723
-0.806353,18,56.706374
-2.564623,8,56.751697
0.128357,12,56.82639
-3.104797,29,56.962687
-3.922237,12,57.013822
-3.609398,9,57.058666
-1.664477,16,57.13437
-4.348507,10,57.19303
-3.229646,8,57.238198
0.687451,12,57.300253
0.161182,27,57.44037
-1.062493,14,57.520507
-6.955144,12,57.609206
-0.876037,15,57.681088
-0.895771,14,57.754006
4.305875,21,57.853595
-5.726559,14,57.924588
-5.531951,7,57.964033
-3.437246,9,58.018248
-1.723678,10,58.068956
8.324448,35,58.243054
4.340382,42,58.473082
0.853079,15,58.553627
-5.401793,18,58.66439
-0.814501,15,58.740108
-1.290256,23,58.877456
1.283625,16,58.986655
-2.576471,13,59.07379
-6.732036,20,59.20155
-3.633367,11,59.27073
-8.838846,20,59.371111
-2.679756,24,59.512497
-3.073691,11,59.563166
-5.115092,15,59.654364
-2.606158,8,59.711435
-2.432271,14,59.784177
2.166778,13,59.854415
-0.93779,13,59.914995
-3.639105,10,59.961108
4.06742,14,60.028728
-5.37045,9,60.084793
-5.203304,20,60.181361
-5.313561,12,60.246906
3.638163,17,60.332185
-3.364995,8,60.373548
-1.750771,16,60.475427
0.454345,11,60.533433
-5.829515,26,60.653255
-7.820324,12,60.77414
-0.80476,18,60.868382
3.652458,15,60.959023
-6.925931,16,61.045151
1.54649,12,61.117361
4.664198,20,61.221114
-4.466851,13,61.284699
3.049795,16,61.353715
0.663994,16,61.440636
3.010373,19,61.54287
-3.929641,15,61.630314
-5.586998,15,61.742928
-1.46342,11,63.984754
-3.105183,20,64.128585
-5.350097,16,64.218114
2.719657,29,64.362442
-4.202254,12,64.441565
-1.716641,14,64.504706
-1.911186,15,64.590872
2.46312,12,64.661239
-9.142871,21,64.77138
-3.829008,10,64.822338
-2.989878,12,64.882395
-4.999942,14,64.957915
-4.160175,15,65.035657
-3.003333,12,65.097285
3.337858,22,65.218705
-9.730894,14,65.297486
-3.957878,12,65.362958
-2.855112,16,65.450238
-6.681481,21,65.562709
3.514457,12,65.626084
-6.211371,25,65.752919
-5.935932,14,65.832418
-1.39295,20,65.959913
-3.911759,20,66.062255
-9.660051,25,66.209675
-2.398169,8,66.24952
-3.098272,16,66.335668
-5.058897,15,66.407462
1.747833,11,66.477701
-4.322558,20,66.56388
-1.375039,13,66.638963
-3.731993,7,66.673737
-4.416253,16,66.745693
-0.42843,16,66.834301
5.590498,24,66.96349
-2.081244,10,67.020694
-3.470736,20,67.115721
-6.397402,10,67.163437
-5.546406,14,67.22401
-0.179038,17,67.315439
-6.435348,17,67.402892
-1.918384,13,67.461343
-3.929761,20,67.547537
-2.07751,10,67.589064
-0.078543,20,67.673877
-4.267649,19,67.766144
-6.874756,16,67.83819
-3.451481,10,67.890539
-1.667036,23,68.017372
-8.966971,13,68.095517
-2.337581,20,68.204991
2.315333,13,68.27691
-5.433756,12,68.341868
2.9652,19,68.439157
0.103057,10,68.5049
-4.251118,10,68.56209
-9.589828,15,68.631691
-4.495797,8,68.669845
-7.367848,23,68.83963
-0.183063,10,68.920487
-3.064837,12,69.03104
-3.128888,16,69.123149
-1.532983,11,69.191091
1.138372,14,69.268445
-5.700099,12,69.338839
0.357912,28,71.292724
-3.165385,10,71.355084
-2.539671,18,71.443016
-8.882479,18,71.549374
1.355088,11,71.605228
-1.830759,11,71.672957
-2.410758,13,71.749741
-1.890578,12,71.817442
-1.452621,19,71.920208
-0.062,27,72.060811
-4.579917,14,72.150556
-2.478833,11,72.223996
-2.26758,10,72.287343
0.898776,16,72.376725
-9.595145,21,72.510505
0.590216,18,72.604046
1.285957,17,72.703202
0.356303,11,72.764735
-3.873975,7,72.798493
-7.391204,23,72.936921
-1.037219,11,73.002388
-5.132435,8,73.058051
-3.587959,12,73.130236
0.498473,12,73.185511
8.79998,22,73.286118
1.016599,10,73.347353
-3.948328,18,73.456802
-0.574578,17,73.56845
-8.480811,19,73.674331
-12.779797,18,73.776157
0.294269,10,73.826736
-9.454365,15,73.9186
-0.620171,20,74.041428
-14.752531,20,74.188333
-12.929712,30,74.348015
-4.377621,10,74.410079
3.21756,13,74.496795
1.559881,14,74.573509
-3.33365,9,74.61519
0.068263,11,74.668329
1.424305,25,74.8143
-10.216799,21,74.936633
-8.797466,11,74.989558
-2.322446,10,75.039841
0.262132,15,75.11514
-3.028576,10,75.161564
-5.04799,10,75.231063
-0.076342,12,75.282656
-3.27827,7,75.316276
-5.497683,8,75.351687
0.2359,13,75.412589
-1.943623,16,75.496689
-2.16534,14,75.577946
-1.28282,16,75.65165
-5.480807,17,75.748889
-1.360833,9,75.799985
-1.766118,16,75.908764
1.271015,12,75.982517
-3.583313,7,76.029668
0.406263,13,76.126866
-3.200781,8,76.177463
-7.378092,15,76.272838
4.56313,17,76.362676
-2.998615,26,76.531502
-6.568074,15,76.60549
4.111894,30,76.767289
-6.730031,9,76.834183
0.545296,17,82.669047
-5.111347,11,82.741049
-6.673635,19,82.837338
-1.099557,13,82.900117
-4.039511,13,82.97195
-5.94385,26,83.10331
-6.647433,14,83.198013
