Evaluate/discounted_episode_lengths,Evaluate/discounted_episode_returns,Evaluate/episode_lengths,Evaluate/episode_returns,Evaluate/iter,TRPO/cg_residual,TRPO/dist_mean,TRPO/dist_std,TRPO/fps,TRPO/grad_norm,TRPO/iter,TRPO/mse_loss,TRPO/nat_grad_norm,TRPO/reward,TRPO/step_size,TRPO/vf_loss,Discriminator/fake_logits,Discriminator/fake_prob,Discriminator/grad_norm,Discriminator/grad_penalty,Discriminator/iter,Discriminator/loss,Discriminator/regularization,Discriminator/true_logits,Discriminator/true_prob
192,182.41657429009314,229,240.16146720081824,0,,,,,,,,,,,,,,,,,,,,
,,,,,5.0207683e-07,-2.3574863e-05,1.0,6,0.26914355,1000,0.31887192,0.33667728,1.8859835108742118e-08,0.52546363641227,0.35738608,,,,,,,,,
,,,,,3.736844e-06,-0.041785724,0.9918894,5,0.3808713,2000,0.3277878,0.36587912,-5.5881191656226294e-09,0.404140981467105,0.26403883,,,,,,,,,
,,,,,3.5973083e-06,-0.0849054,0.9892259,4,0.4319689,3000,0.35238418,0.37706122,-2.4965062038972974e-08,0.37030996007063044,0.41468495,,,,,,,,,
,,,,,1.173657e-05,-0.11351214,0.9857432,4,0.52388453,4000,0.37332538,0.39550948,3.2004652894102035e-08,0.33315161226671963,0.32784003,,,,,,,,,
,,,,,8.513133e-06,-0.15496074,0.98537177,3,0.59974855,5000,0.4267435,0.39957318,-2.6163699658354745e-08,0.31471894763841013,0.16771059,,,,,,,,,
,,,,,,,,,,,,,,,,0.2766284,0.56814677,14.14501,1.6639558,5000,1.8032948,0.0,0.13728961,0.5341731
8,6.365842682735772,8,6.389195537363362,5000,,,,,,,,,,,,,,,,,,,,
,,,,,9.439761e-06,-0.18857358,0.9808224,30,0.6918554,6000,0.47637734,0.4945015,-1.7950893379747868e-08,0.26843741232964885,0.15383735,,,,,,,,,
,,,,,2.872386e-05,-0.20400766,0.97837454,15,0.65762323,7000,0.5054596,0.45556778,-1.65106903295964e-08,0.29076565668011745,0.1223641,,,,,,,,,
,,,,,8.150696e-06,-0.21185458,0.96863234,11,0.6526821,8000,0.60545236,0.48509812,-2.4499691789969802e-08,0.2902306931827003,0.094072245,,,,,,,,,
,,,,,8.497e-06,-0.22746244,0.96625084,8,0.66426444,9000,0.5589161,0.37955686,-1.2730990420095622e-08,0.3155864743961679,0.04330895,,,,,,,,,
,,,,,3.0914405e-05,-0.2371475,0.95231223,6,0.9271308,10000,0.68717176,0.51736164,2.064625732600689e-08,0.23971016181059482,0.06968145,,,,,,,,,
,,,,,,,,,,,,,,,,0.0016225011,0.5003658,10.230737,0.9303142,10000,0.75267756,0.0,0.17925912,0.54442674
7,5.161928102516087,7,5.184432375021996,10000,,,,,,,,,,,,,,,,,,,,
,,,,,2.677837e-05,-0.24166998,0.94325924,30,0.49365637,11000,0.65676117,0.45670718,3.652459417935461e-08,0.3915170692280648,0.07652089,,,,,,,,,
,,,,,2.6332249e-05,-0.1845516,0.9488187,16,0.8081267,12000,0.76777107,0.43697357,-1.4146993635222315e-08,0.2797349771465926,0.08015282,,,,,,,,,
,,,,,2.4892252e-05,-0.10870269,0.954361,10,0.8455987,13000,0.76241255,0.4428529,2.6819171580427794e-08,0.2698940124622372,0.19435273,,,,,,,,,
,,,,,6.6773486e-05,-0.02617244,0.95983475,8,0.9174725,14000,0.72408086,0.40376163,2.0260144083295017e-08,0.27374767023792856,0.1498567,,,,,,,,,
,,,,,6.8962516e-05,0.06503329,0.96964806,6,0.70951355,15000,0.77336055,0.39492747,-2.8572110750246792e-08,0.34533621773464546,0.34184703,,,,,,,,,
,,,,,,,,,,,,,,,,-0.36794493,0.4097936,9.362153,0.80532825,15000,0.267474,0.0,0.16990939,0.54212457
8,6.928337518100717,8,7.010757404897679,15000,,,,,,,,,,,,,,,,,,,,
,,,,,0.00023232283,0.115225606,0.9730552,26,0.6560986,16000,0.7549076,0.4857214,1.2143747881054877e-08,0.3495435187691191,0.7711339,,,,,,,,,
,,,,,0.00022217422,0.20291567,0.9789436,15,0.90638155,17000,0.6662846,0.4459752,2.5170345907099545e-08,0.32259862425426006,1.0896246,,,,,,,,,
,,,,,0.00013779789,0.29485226,0.9794773,10,0.6879672,18000,0.6355528,0.34127474,-8.96518031368032e-09,0.4170554804598931,1.1573104,,,,,,,,,
,,,,,0.00025460898,0.39429027,0.97691715,8,0.6215703,19000,0.60878307,0.4147932,4.054221790283918e-09,0.4246087210313889,0.90781415,,,,,,,,,
,,,,,0.00046149502,0.45214584,0.9696306,6,0.5476553,20000,0.6331877,0.4194079,1.689113923930563e-08,0.4511663946190305,0.6547828,,,,,,,,,
,,,,,,,,,,,,,,,,-0.42432702,0.39916366,7.591106,0.7160864,20000,0.12100716,0.0,0.17075218,0.5422904
26,42.459547716905874,26,42.874712086095776,20000,,,,,,,,,,,,,,,,,,,,
,,,,,0.00037261422,0.5414614,0.9672413,27,0.58796203,21000,0.67112327,0.42126548,1.6246049199253322e-08,0.4886661425052026,0.51826197,,,,,,,,,
,,,,,0.00024899587,0.56339324,0.96262926,16,0.58875364,22000,0.5915492,0.36544165,-6.701455276925117e-09,0.5418529545367213,0.66085607,,,,,,,,,
,,,,,0.0003587495,0.62692547,0.9774352,11,0.5416389,23000,0.70725566,0.36916488,-1.8734775949269533e-08,0.5371352340758477,0.6671156,,,,,,,,,
,,,,,0.00038134743,0.65733373,0.9738028,8,0.57312995,24000,0.6677359,0.37412515,-1.3899261830374599e-09,0.48576696026809424,0.7807214,,,,,,,,,
,,,,,0.00016924283,0.71232677,0.97775793,6,0.28670344,25000,0.68631625,0.39900544,-4.564339178614318e-09,0.5735831738330207,0.461565,,,,,,,,,
,,,,,,,,,,,,,,,,-0.5058075,0.38053748,7.0769353,0.5708545,25000,-0.09583155,0.0,0.16087846,0.5400318
32,55.937245204486715,32,58.11765622848645,25000,,,,,,,,,,,,,,,,,,,,
,,,,,0.0008265841,0.7208548,0.97079784,25,0.44999275,26000,0.67655355,0.5168285,1.0554955224506557e-08,0.4318189281530597,0.48219883,,,,,,,,,
,,,,,0.00031549565,0.7876389,0.9630273,15,0.3040944,27000,0.9344751,0.4988069,2.461326221236959e-08,0.5217582242903872,0.29734975,,,,,,,,,
,,,,,0.003082604,0.8055638,0.9527068,11,0.44629756,28000,0.902529,0.88271713,3.751832991838455e-09,0.3198207561829272,0.09676183,,,,,,,,,
,,,,,0.0009418372,0.81402653,0.9474176,8,0.6375258,29000,0.9494454,0.34971026,1.6360572772100567e-08,0.49279101703385636,0.03842415,,,,,,,,,
,,,,,0.00038384748,0.7770061,0.9419481,6,0.6228097,30000,1.0504673,0.42407617,-4.49696381110698e-09,0.42142174494627693,0.47427648,,,,,,,,,
,,,,,,,,,,,,,,,,-0.6956398,0.33690998,5.7778716,0.43647993,30000,-0.4463233,0.0,0.1871634,0.54645574
29,51.71920150239994,28,51.64692738626546,30000,,,,,,,,,,,,,,,,,,,,
,,,,,0.0003032216,0.8376832,0.9461476,27,0.35476902,31000,1.087225,0.5218491,-1.5128272934816777e-08,0.4612360372278185,0.092723645,,,,,,,,,
,,,,,0.00036201454,0.78956723,0.9453677,15,0.44644168,32000,1.0838407,0.4198982,-1.3343971659196541e-08,0.5708957721979402,0.36972776,,,,,,,,,
,,,,,0.0006223272,0.7411087,0.94150764,11,0.4629724,33000,1.1672453,0.6322492,-4.005494702141732e-08,0.3914122349768829,0.37406904,,,,,,,,,
,,,,,0.0015886583,0.7547118,0.9288168,8,0.34954882,34000,1.2404627,0.5339935,-5.271844565868378e-08,0.4376385278546212,0.4857201,,,,,,,,,
,,,,,0.001414673,0.7294608,0.92835367,7,0.5956251,35000,1.1891923,0.3945558,-4.3203908717259763e-10,0.4964606642821214,0.37423998,,,,,,,,,
,,,,,,,,,,,,,,,,-0.8095726,0.31301123,6.570173,0.4852891,35000,-0.5368067,0.0,0.21252318,0.55253136
82,156.96472978082585,82,163.01345731626074,35000,,,,,,,,,,,,,,,,,,,,
,,,,,0.0017147537,0.6776182,0.93162143,16,0.49053204,36000,1.155559,0.41596016,1.0929055861197412e-08,0.5207248818143755,0.98336047,,,,,,,,,
,,,,,0.0019179991,0.6671831,0.9254343,11,0.49899095,37000,1.1309018,0.4375274,6.248534191399813e-09,0.45926214919455766,0.845904,,,,,,,,,
,,,,,0.0006659606,0.56513506,0.92282885,9,0.6071413,38000,1.4161974,0.38273486,-1.4211051166057587e-08,0.5143320365846117,0.7591791,,,,,,,,,
,,,,,0.0009353169,0.5350659,0.928828,7,0.29687443,39000,1.2868435,0.51600903,-1.799524761736393e-08,0.5063089866828839,0.2841123,,,,,,,,,
,,,,,0.0010916289,0.5678912,0.91944665,6,0.7006137,40000,1.3431622,0.4144564,1.0875421139644459e-08,0.514016551256122,1.2304825,,,,,,,,,
,,,,,,,,,,,,,,,,-0.85893345,0.30563304,5.4450836,0.4158631,40000,-0.68649036,0.0,0.24341996,0.5597691
85,159.72982602797615,86,168.28170782819086,40000,,,,,,,,,,,,,,,,,,,,
,,,,,0.0019912543,0.5769448,0.9088355,18,0.59932655,41000,1.3647498,0.49445045,-1.1322888894937932e-08,0.42173322982814737,0.46848896,,,,,,,,,
,,,,,0.00097487797,0.54733926,0.8964412,12,0.4518772,42000,1.4638962,0.41904828,-1.7113459762185812e-08,0.5286780030008217,0.20642719,,,,,,,,,
,,,,,0.00081020175,0.5403647,0.8961935,9,0.48540807,43000,1.4822229,0.3793538,-1.2743956176564098e-08,0.5879863733092996,0.12994435,,,,,,,,,
,,,,,0.0020662723,0.52917796,0.8873083,7,0.7210871,44000,1.6774359,0.3524321,-3.713283513206988e-08,0.5868218931827228,0.093506634,,,,,,,,,
,,,,,0.0039073224,0.5173201,0.89165217,6,0.37340316,45000,1.7029386,0.37497106,3.311695763841272e-08,0.5330852968361913,0.08708108,,,,,,,,,
,,,,,,,,,,,,,,,,-1.088441,0.2630051,5.49074,0.3566024,45000,-0.98522735,0.0,0.25338876,0.5627685
86,163.81912742390995,86,170.54722837968833,45000,,,,,,,,,,,,,,,,,,,,
,,,,,0.0041238857,0.509227,0.8876272,18,0.4508966,46000,1.9559764,0.34155416,3.2245065085589886e-08,0.6083364533064467,0.10114396,,,,,,,,,
,,,,,0.0023295383,0.49683675,0.88942593,12,0.9281411,47000,2.0933764,0.3419131,-4.289078333385987e-08,0.5471900352294584,0.09993817,,,,,,,,,
,,,,,0.002232938,0.49339086,0.8897186,9,0.5337444,48000,1.9838009,0.2785544,-2.763949305517599e-08,0.6237090799202858,0.065596595,,,,,,,,,
,,,,,0.0011327094,0.45836124,0.891383,7,0.5772408,49000,1.9014416,0.42178607,2.3423228412866593e-08,0.4829465719483959,0.13384952,,,,,,,,,
,,,,,0.0014854629,0.4384453,0.8984161,6,0.45939517,50000,1.9332452,0.37773472,1.2647849871427753e-08,0.5775115454547868,0.23316531,,,,,,,,,
,,,,,,,,,,,,,,,,-1.3857435,0.21159802,5.940358,0.35096318,50000,-1.3181882,0.0,0.28340796,0.5702662
87,168.28334576283748,87,176.0997244329516,50000,,,,,,,,,,,,,,,,,,,,
,,,,,0.006944708,0.3933277,0.9139533,18,0.8693619,51000,1.6682335,0.4525869,-3.2421899959445e-08,0.4376990550609616,0.72751343,,,,,,,,,
,,,,,0.0021731209,0.37543103,0.90569276,12,0.69642586,52000,2.0820284,0.35795003,-1.6145524568855762e-08,0.5336693722767328,0.77499115,,,,,,,,,
,,,,,0.0025659353,0.36205107,0.9042062,9,0.74257094,53000,2.1630185,0.41801643,6.136979209259153e-09,0.48764507281007885,0.4575717,,,,,,,,,
,,,,,0.0025984293,0.36794066,0.905418,7,0.95834994,54000,2.1887217,0.4327103,-2.9465994884958492e-08,0.46511706536398245,0.5283899,,,,,,,,,
,,,,,0.0039094915,0.26026028,0.91112417,6,0.6902459,55000,2.180132,0.37656012,1.9477505702525376e-08,0.485966200291199,0.83989,,,,,,,,,
,,,,,,,,,,,,,,,,-1.3132333,0.23996812,5.963769,0.39649895,55000,-1.1817449,0.0,0.2650105,0.5656592
131,328.3237748930334,132,356.55315974136727,55000,,,,,,,,,,,,,,,,,,,,
,,,,,0.008716901,0.23162793,0.9124269,13,0.44405752,56000,2.2864902,0.52318686,6.295472849160433e-08,0.464025354908602,1.4375298,,,,,,,,,
,,,,,0.003978569,0.25376558,0.908828,10,0.47079065,57000,2.3253753,0.4552314,-2.6585301384329797e-08,0.5473615003781319,0.6714368,,,,,,,,,
,,,,,0.025199343,0.24165104,0.904651,8,0.5711878,58000,1.8674315,0.37684602,1.643416180741042e-08,0.5539491129608347,0.6122419,,,,,,,,,
,,,,,0.0057998253,0.19072036,0.9040227,6,0.8714714,59000,1.6482073,0.3660667,9.90615808404982e-09,0.4872491417803104,0.3964571,,,,,,,,,
,,,,,0.009698032,0.20820382,0.9004165,5,0.58674216,60000,2.091257,0.4825444,-9.855444659478962e-09,0.4791120510019964,0.51807225,,,,,,,,,
,,,,,,,,,,,,,,,,-1.243905,0.25944307,4.1893115,0.321207,60000,-1.2082268,0.0,0.28552863,0.5699735
134,336.68014974312126,133,361.50976107332224,60000,,,,,,,,,,,,,,,,,,,,
