#{"t_start": 1657271101.3383586, "env_id": "HalfCheetah-v2"}
return,length,time
-559.246837,1000,228.002122
-776.33448,1000,276.336121
-668.782988,1000,292.539104
-670.592089,1000,310.954125
-716.948068,1000,332.620778
-636.938039,1000,645.997877
-770.045995,1000,668.98913
-757.599119,1000,690.640593
-612.379798,1000,714.016244
-505.21754,1000,736.943234
-829.981305,1000,1038.339616
-448.791167,1000,1061.822949
-660.857954,1000,1084.372689
-634.894113,1000,1108.180465
-701.767808,1000,1131.144701
-689.059376,1000,1413.477082
-700.210563,1000,1435.344771
-809.664836,1000,1457.137015
-634.887325,1000,1478.443393
-672.031996,1000,1499.926258
-605.74285,1000,1781.65489
-640.358977,1000,1802.68535
-779.478108,1000,1823.38451
-843.980314,1000,1843.975477
-819.361522,1000,1864.797379
-648.37655,1000,2135.171279
-754.177681,1000,2154.966871
-609.25369,1000,2175.23193
-730.354338,1000,2196.043776
-876.118017,1000,2216.089043
-654.584149,1000,2477.670737
-875.681604,1000,2498.0365
-488.926438,1000,2518.482663
-712.735251,1000,2538.169216
-498.631459,1000,2558.136467
-663.402795,1000,2821.844892
-884.08274,1000,2844.764693
-504.417548,1000,2865.126391
-959.95536,1000,2885.945193
-587.409761,1000,2907.533074
-808.201813,1000,3160.3954
-550.713742,1000,3179.461755
-817.622711,1000,3198.782591
-995.495547,1000,3220.109342
-685.373613,1000,3240.703951
-769.284494,1000,3531.588954
-568.806862,1000,3554.682457
-838.261688,1000,3577.16196
-923.322953,1000,3599.040618
-745.191983,1000,3621.825939
-685.461724,1000,3923.338463
-807.983526,1000,3946.242035
-698.083625,1000,3969.166294
-731.28778,1000,3993.315711
-870.760705,1000,4022.882479
-873.258677,1000,4318.8288
-817.29398,1000,4341.236208
-845.166055,1000,4364.017634
-674.963672,1000,4385.94794
-605.93021,1000,4407.646355
-726.994826,1000,4701.785217
-668.307347,1000,4723.970556
-950.936395,1000,4746.144531
-659.571798,1000,4768.622473
-769.593331,1000,4791.424218
-739.175008,1000,5098.507094
-650.207767,1000,5122.995829
-690.334297,1000,5147.679901
-476.35464,1000,5171.074858
-670.729847,1000,5200.934719
