raw/gen/rollout/ep_len_mean,raw/gen/train/n_updates,raw/gen/train/critic_loss,raw/gen/time/total_timesteps,raw/gen/time/time_elapsed,raw/gen/rollout/ep_rew_mean,raw/gen/time/fps,raw/gen/train/learning_rate,raw/gen/train/actor_loss,raw/gen/rollout/ep_rew_wrapped_mean,raw/gen/time/episodes
1000.0,3711000,0.0032898181622305527,3712000,1,498.80528210999995,750,0.001,-0.07231316471844912,1.0708823586464495,3712
1000.0,3715000,0.0009185462717037125,3716000,1,489.25059161999997,754,0.001,-0.07388572427630424,1.073231388342307,3716
1000.0,3719000,0.004040610664980756,3720000,1,490.33126959000003,759,0.001,-0.07429945335537196,1.1151130342497142,3720
1000.0,3723000,0.0023734024645615764,3724000,1,491.56297186999996,754,0.001,-0.0733576606810093,1.0577863031918402,3724
1000.0,3727000,0.0013172883489746944,3728000,1,493.63814648000005,752,0.001,-0.07371576306223869,1.0784082165535176,3728
1000.0,3731000,0.004543664961705258,3732000,1,489.08953175000005,752,0.001,-0.07489656687527894,1.0253347837616105,3732
1000.0,3735000,0.0016611451815470052,3736000,1,479.67307560000006,751,0.001,-0.07531396205723286,1.0239563398741602,3736
1000.0,3739000,0.0010301828418033496,3740000,1,477.17460439,733,0.001,-0.07488451122492552,1.010790668171309,3740
1000.0,3743000,0.003036245288950687,3744000,1,500.35415303999997,760,0.001,-0.07598757072538137,1.0457204685873334,3744
1000.0,3747000,0.0009272929227629524,3748000,1,499.01500508000004,758,0.001,-0.07617234337329865,1.0452205883180425,3748
1000.0,3751000,0.002581836313272665,3752000,1,499.14042984000014,759,0.001,-0.07586335803568363,1.0449668684598101,3752
1000.0,3755000,0.0032087316739522666,3756000,1,489.95536616000004,749,0.001,-0.07709134462475777,1.024452747336526,3756
1000.0,3759000,0.0032957599735949266,3760000,1,493.15403218,753,0.001,-0.07718782518059016,1.0089871564656663,3760
1000.0,3763000,0.0009455845309277292,3764000,1,495.00657578,760,0.001,-0.07406665644049644,1.0005697728242762,3764
1000.0,3767000,0.0021262019303768414,3768000,1,479.2336386300001,760,0.001,-0.07494807329773903,1.0256233215289163,3768
1000.0,3771000,0.00223124417923942,3772000,1,477.44407505000004,750,0.001,-0.0752756182923913,1.0223490535008586,3772
1000.0,3775000,0.0019913452668302773,3776000,1,474.64240411,754,0.001,-0.0777290658801794,1.0417347111382214,3776
1000.0,3779000,0.0029431651690519926,3780000,1,482.74013169000006,751,0.001,-0.0771180434897542,0.9795337287158525,3780
1000.0,3783000,0.002672782311167667,3784000,1,490.3434450800001,746,0.001,-0.0769354390874505,0.9980462992770672,3784
1000.0,3787000,0.0006229429624701204,3788000,1,502.62130027,754,0.001,-0.07603346570581197,0.9915398900815171,3788
1000.0,3791000,0.004407709682561133,3792000,1,506.82219013,757,0.001,-0.0760924863666296,0.9956854470231371,3792
1000.0,3795000,0.0019014320244778921,3796000,1,527.46301968,755,0.001,-0.07529311887919903,1.010647941466309,3796
1000.0,3799000,0.00327656170974807,3800000,1,531.6582023599999,753,0.001,-0.07576765297353268,0.5071707157099229,3800
1000.0,3803000,0.0016788567690612676,3804000,1,533.3833785,751,0.001,-0.07481070326268673,0.47892811768530785,3804
1000.0,3807000,0.002462763966119007,3808000,1,532.2310218700001,758,0.001,-0.07483498376607894,0.4219749488731312,3808
1000.0,3811000,0.0026755278130166744,3812000,1,526.35897518,762,0.001,-0.07404938918352127,0.3967695004526724,3812
1000.0,3815000,0.002009286085841298,3816000,1,540.8790183,743,0.001,-0.07318501192331314,0.41209969182434103,3816
1000.0,3819000,0.0012986165277346152,3820000,1,538.7233404799999,754,0.001,-0.07237709161639214,0.3688553062631733,3820
1000.0,3823000,0.0012827938675568488,3824000,1,531.5426289999999,753,0.001,-0.07247563799470663,0.3882117715269814,3824
1000.0,3827000,0.003413687404517819,3828000,1,520.3170302200001,752,0.001,-0.07660720359534025,0.4398461856657219,3828
1000.0,3831000,0.0014413312904840178,3832000,1,515.02749324,757,0.001,-0.07656424781680107,0.4381664490185508,3832
1000.0,3835000,0.0010719780121881644,3836000,1,520.3269441799999,753,0.001,-0.07556807769089938,0.4610860173181874,3836
1000.0,3839000,0.0032442572378264902,3840000,1,530.05278126,756,0.001,-0.07682543298602104,0.4594970026958298,3840
1000.0,3843000,0.0014626573953361714,3844000,1,517.49797094,754,0.001,-0.07654962552338838,0.5037928496088907,3844
1000.0,3847000,0.0019505232735006503,3848000,1,526.64489572,759,0.001,-0.0743847010731697,0.532860120609363,3848
1000.0,3851000,0.001663510733518306,3852000,1,532.92772655,750,0.001,-0.07596566472947598,0.5696689982952142,3852
1000.0,3855000,0.0019448188255656966,3856000,1,533.75386039,750,0.001,-0.07581466885656118,0.5737235438580683,3856
1000.0,3859000,0.002305969244773064,3860000,1,543.6576991100001,760,0.001,-0.07566244047880173,0.5916473403168744,3860
1000.0,3863000,0.0020948279875250765,3864000,1,533.2918075,749,0.001,-0.07581466104090213,0.5908972444217101,3864
1000.0,3867000,0.00203474623190979,3868000,1,538.36882587,756,0.001,-0.07689521972835064,0.5661579359691407,3868
1000.0,3871000,0.002880555572781064,3872000,1,530.5072950800001,757,0.001,-0.07624498099088668,0.5878644068682235,3872
1000.0,3875000,0.002671441247242608,3876000,1,532.6037237600001,748,0.001,-0.07560757309943437,0.5544769940346993,3876
1000.0,3879000,0.0009359278265061578,3880000,1,526.20821281,755,0.001,-0.074215132817626,0.5936476461242558,3880
1000.0,3883000,0.0018471276394265471,3884000,1,516.4148176,757,0.001,-0.0738351797387004,0.5858367635272109,3884
1000.0,3887000,0.001009097456993377,3888000,1,509.21318937,742,0.001,-0.07362716323882341,0.5674901922879207,3888
1000.0,3891000,0.0020016773452405587,3892000,1,507.69518427,749,0.001,-0.07291293039917945,0.5657612239266795,3892
1000.0,3895000,0.0019951162615159767,3896000,1,505.97560611000006,758,0.001,-0.0726359629034996,0.5687839746192936,3896
1000.0,3899000,0.0017909950075562613,3900000,1,497.01401448999997,759,0.001,-0.07425793109089136,0.59661548042612,3900
1000.0,3903000,0.0032895035613513955,3904000,1,497.40619931000003,753,0.001,-0.07445179498940706,0.5958754313071796,3904
1000.0,3907000,0.0023540547333592322,3908000,1,498.49851928000004,750,0.001,-0.07463195677101613,0.5854999678517946,3908
1000.0,3911000,0.0034046840552113523,3912000,1,494.86532923000004,750,0.001,-0.07193329448252916,0.5933904627883816,3912
1000.0,3915000,0.0030710054558432515,3916000,1,488.66702411,746,0.001,-0.07310473746061324,0.616253413004988,3916
1000.0,3919000,0.0029777710618284305,3920000,1,487.27881331000003,757,0.001,-0.07360530128329992,0.6197186604353866,3920
1000.0,3923000,0.002227943363964921,3924000,1,485.09945573000005,759,0.001,-0.07134854920953512,0.6082534219561277,3924
1000.0,3927000,0.0018742338201154748,3928000,1,468.9653444299999,755,0.001,-0.0707440755367279,0.5351783661945841,3928
1000.0,3931000,0.0044414474636390215,3932000,1,486.82253210999994,758,0.001,-0.07410822847485542,0.5487316915128279,3932
1000.0,3935000,0.0020817537786297986,3936000,1,489.28932349999997,756,0.001,-0.07395172654092312,0.5250590068525708,3936
1000.0,3939000,0.0022225415927434643,3940000,1,483.29358620999994,754,0.001,-0.07347758690267801,0.5241462342564632,3940
1000.0,3943000,0.0014617295758059408,3944000,1,483.0398062599999,764,0.001,-0.0724043770506978,0.44435221178111733,3944
1000.0,3947000,0.002009551473964969,3948000,1,457.85475909,751,0.001,-0.07205963993817568,0.4087283983948246,3948
1000.0,3951000,0.001698485237099002,3952000,1,448.77093610999987,750,0.001,-0.07142224957048893,0.43542954065408457,3952
1000.0,3955000,0.0034217292647444678,3956000,1,440.42364723,751,0.001,-0.07328709971159697,0.4222943049297056,3956
1000.0,3959000,0.0023582554734937924,3960000,1,413.21398423,753,0.001,-0.07573867570608854,0.40295127865970054,3960
1000.0,3963000,0.002306694356211106,3964000,1,429.85367908999996,753,0.001,-0.07648918162286282,0.43841491495432583,3964
1000.0,3967000,0.001170561102112309,3968000,1,437.67183296999997,756,0.001,-0.07596471203118563,0.4476080742545268,3968
1000.0,3971000,0.0016845396977001928,3972000,1,440.3295798,758,0.001,-0.07329369357973337,0.426991551657758,3972
1000.0,3975000,0.002928354956874237,3976000,1,439.18196571,755,0.001,-0.07383420335501432,0.4082263940193655,3976
1000.0,3979000,0.001759604053445312,3980000,1,443.93913719999995,749,0.001,-0.07399344697594643,0.4161824527559267,3980
1000.0,3983000,0.0029715952509157865,3984000,1,462.07157718999997,759,0.001,-0.07374749196320772,0.40657484894419804,3984
1000.0,3987000,0.0019641098178393318,3988000,1,457.69428707,750,0.001,-0.07332631734758616,0.403962087639696,3988
1000.0,3991000,0.0013424605646368932,3992000,1,450.3283147499999,752,0.001,-0.07268373892456294,0.40276897518342286,3992
1000.0,3995000,0.0015156391469731715,3996000,1,440.6382114799999,758,0.001,-0.07234666218608618,0.39239021061276497,3996
1000.0,3999000,0.0008646963176808076,4000000,1,443.63685369,751,0.001,-0.0712842928916216,0.38268040119698216,4000
1000.0,4003000,0.001334393192831889,4004000,1,446.81268486999994,753,0.001,-0.0709235557615757,0.38465080460477147,4004
1000.0,4007000,0.0020876761323314545,4008000,1,434.71246362,750,0.001,-0.07059404319524765,0.3588947073015037,4008
1000.0,4011000,0.002757707743850303,4012000,1,435.34941277999997,757,0.001,-0.0700789927393198,0.3918033605665594,4012
1000.0,4015000,0.0020819444065834094,4016000,1,434.48629245000006,746,0.001,-0.07087424033880234,0.3698606677799547,4016
1000.0,4019000,0.0012134062478665242,4020000,1,442.9394400000001,759,0.001,-0.06933350882679223,0.36975213936842816,4020
1000.0,4023000,0.0017453711215248305,4024000,1,465.23217312,748,0.001,-0.06699466104060411,0.40378219206086396,4024
1000.0,4027000,0.002491589555882605,4028000,1,478.09295132,753,0.001,-0.06769317276775837,0.46064066787282976,4028
1000.0,4031000,0.0012229903633286226,4032000,1,476.28683436,745,0.001,-0.0693079496845603,0.4633107234642456,4032
1000.0,4035000,0.0018816108409389293,4036000,1,469.09968739000004,754,0.001,-0.07018456996977329,0.4730888060076668,4036
1000.0,4039000,0.0020480829038114906,4040000,1,480.17564083,763,0.001,-0.06786846770346165,0.5432430804329147,4040
1000.0,4043000,0.0005750577892330501,4044000,1,478.81924999,758,0.001,-0.06874301546812057,0.5765407855376405,4044
1000.0,4047000,0.0022276105611356094,4048000,1,491.67271346000007,755,0.001,-0.06844910351932049,0.577817375121526,4048
1000.0,4051000,0.0022135966968538714,4052000,1,496.43255423999994,753,0.001,-0.06966273288428783,0.5659099242023068,4052
1000.0,4055000,0.0007619386417722965,4056000,1,506.33848639999997,758,0.001,-0.0690180452093482,0.5818872650557886,4056
1000.0,4059000,0.0014388377868173596,4060000,1,528.65897139,764,0.001,-0.06899511919915677,0.5809968661004092,4060
1000.0,4063000,0.002731340168540607,4064000,1,509.33950677,760,0.001,-0.06874797897040844,0.5715859941014209,4064
1000.0,4067000,0.00160128774277086,4068000,1,505.41744533,753,0.001,-0.0700431843996048,0.5669511041100197,4068
1000.0,4071000,0.0008727280201828926,4072000,1,500.33911821000004,757,0.001,-0.07080882170796395,0.5726121499804349,4072
1000.0,4075000,0.0012302400231752233,4076000,1,489.03242625,752,0.001,-0.06909911664575338,0.5645551546791571,4076
1000.0,4079000,0.0013817348874810022,4080000,1,492.3722592700001,750,0.001,-0.06853742175549268,0.5194944954227289,4080
1000.0,4083000,0.0017819356076676867,4084000,1,485.49082563000013,752,0.001,-0.06931326660513878,0.5370184132218734,4084
1000.0,4087000,0.0024697067595213207,4088000,1,488.73758244,762,0.001,-0.07004031489044428,0.5320262294571577,4088
1000.0,4091000,0.001036566873799789,4092000,1,492.44391907000005,751,0.001,-0.06957670814543962,0.5348759204538805,4092
1000.0,4095000,0.0016337100677236637,4096000,1,483.0340208400001,741,0.001,-0.06918049848079681,0.5355655572500818,4096
1000.0,4099000,0.002244247415313206,4100000,1,465.85178890000003,750,0.001,-0.0689045068770647,0.5188058192131088,4100
1000.0,4103000,0.0009447230286073223,4104000,1,455.0166414400001,758,0.001,-0.06832656065374612,0.5187734946668521,4104
1000.0,4107000,0.002593366830975841,4108000,1,464.37548109000005,758,0.001,-0.06767660119384528,0.5447178718318426,4108
1000.0,4111000,0.0014986855526732054,4112000,1,466.82800728999996,743,0.001,-0.06604172689467669,0.5082193675564614,4112
1000.0,4115000,0.002028950980672739,4116000,1,470.13516791999996,754,0.001,-0.06585979428887367,0.4760875871195148,4116
1000.0,4119000,0.0014917907370494603,4120000,1,463.68815070999995,748,0.001,-0.06468104632943869,0.49824341998971805,4120
1000.0,4123000,0.0018609577561464628,4124000,1,457.9692905300001,754,0.001,-0.06409460247308016,0.43773134729595237,4124
1000.0,4127000,0.00347952368379153,4128000,1,455.80338859999995,748,0.001,-0.06640321984887124,0.38686496504487944,4128
1000.0,4131000,0.0013973613848825854,4132000,1,451.24957843000004,759,0.001,-0.0680333149060607,0.36997313277436794,4132
1000.0,4135000,0.001920327740090268,4136000,1,458.17631479999994,759,0.001,-0.06894487069547177,0.43629800278370184,4136
1000.0,4139000,0.001589278606599183,4140000,1,445.57130832,756,0.001,-0.07004489412903786,0.3780203919941934,4140
1000.0,4143000,0.0011478017658077971,4144000,1,441.75214286999994,753,0.001,-0.0688113506063819,0.34766991692873056,4144
1000.0,4147000,0.002025228601280596,4148000,1,443.38071176,752,0.001,-0.06838477904349566,0.3623932529930434,4148
1000.0,4151000,0.0012319515962638027,4152000,1,446.39405901,761,0.001,-0.06564167404174805,0.31920491640766185,4152
1000.0,4155000,0.0014468278502661857,4156000,1,442.24714262000003,746,0.001,-0.06466966606676579,0.34208375255771467,4156
1000.0,4159000,0.0032642347469197513,4160000,1,431.81288085000006,760,0.001,-0.06835519826412201,0.33927985150873874,4160
1000.0,4163000,0.0022126556486759194,4164000,1,439.6173935300001,753,0.001,-0.07130579831451178,0.40765771809676293,4164
1000.0,4167000,0.002617986491286886,4168000,1,443.01310591999993,760,0.001,-0.07120478399842978,0.45010924198574104,4168
1000.0,4171000,0.0023131890306782132,4172000,1,451.71519458,759,0.001,-0.07265284416824579,0.508317437741554,4172
1000.0,4175000,0.0017522645859999707,4176000,1,463.71567366000005,762,0.001,-0.07088877595216035,0.5327604203623201,4176
1000.0,4179000,0.0025643564717428963,4180000,1,453.51343039000005,748,0.001,-0.06850496413558721,0.5656263279961582,4180
1000.0,4183000,0.0019276873147420265,4184000,1,434.52992580000006,755,0.001,-0.06958849602937699,0.547729891345197,4184
1000.0,4187000,0.003707611748376032,4188000,1,442.05440395000005,758,0.001,-0.0720232522636652,0.5863567337694378,4188
1000.0,4191000,0.0032907722877671846,4192000,1,442.70953608000013,761,0.001,-0.07068934267014265,0.608626701060716,4192
1000.0,4195000,0.0023750674158798477,4196000,1,460.34099631000004,759,0.001,-0.07213085162639618,0.6238916094299995,4196
1000.0,4199000,0.004176216138088924,4200000,1,481.26765854999996,752,0.001,-0.07381859433650971,0.8049846132416354,4200
1000.0,4203000,0.0014172840330582367,4204000,1,487.58742364,750,0.001,-0.0743289687782526,0.8206651340288345,4204
1000.0,4207000,0.0019121884311640689,4208000,1,482.4225335600001,752,0.001,-0.07566642647236585,0.8079939013834588,4208
1000.0,4211000,0.0017961601658352038,4212000,1,491.07566618,748,0.001,-0.07359398426115513,0.8473829856548096,4212
1000.0,4215000,0.0035517542046548537,4216000,1,495.02190728,752,0.001,-0.07399102998524905,0.8492624345922927,4216
1000.0,4219000,0.0017199661176301646,4220000,1,502.64109983000003,757,0.001,-0.07437848205119371,0.8295357031514926,4220
1000.0,4223000,0.0020703274921365297,4224000,1,487.24010994,751,0.001,-0.07100928416848183,0.884253047291335,4224
1000.0,4227000,0.001388498632486658,4228000,1,489.92352182,759,0.001,-0.06946892397105695,0.8861839187452821,4228
1000.0,4231000,0.001246675766541443,4232000,1,481.71806741,757,0.001,-0.07135207630693913,0.8869766378323735,4232
1000.0,4235000,0.0025537242202049023,4236000,1,475.01363217000005,751,0.001,-0.07122938719391823,0.8205775666783613,4236
1000.0,4239000,0.0021248949496913533,4240000,1,479.46764304000004,749,0.001,-0.07161612822115421,0.8177701585154736,4240
1000.0,4243000,0.00113008764347755,4244000,1,482.67315134000006,761,0.001,-0.07074621852487326,0.8261682601986878,4244
1000.0,4247000,0.0013859757824511813,4248000,1,484.4201803200001,752,0.001,-0.06922398424893618,0.8122645465130115,4248
1000.0,4251000,0.0023198402817775124,4252000,1,482.10918728999997,763,0.001,-0.06837766413390636,0.9455056758483721,4252
1000.0,4255000,0.0013518537394484591,4256000,1,500.58137194999995,751,0.001,-0.06772998563945293,1.0088129023873684,4256
1000.0,4259000,0.002974915706821539,4260000,1,515.99082796,755,0.001,-0.0679783571884036,1.0283565977015565,4260
1000.0,4263000,0.0023620114094859675,4264000,1,501.28334623,752,0.001,-0.06704187462478876,0.9497377941995279,4264
1000.0,4267000,0.0011433691846789767,4268000,1,495.8637740799999,761,0.001,-0.06814105300605297,0.9070033824915792,4268
1000.0,4271000,0.0017767186542681519,4272000,1,499.76357846999997,753,0.001,-0.0679700127094984,0.8490594561437363,4272
1000.0,4275000,0.0016713276244371819,4276000,1,488.1189246199999,751,0.001,-0.06778410506993532,0.8278050165388965,4276
1000.0,4279000,0.0033729450048002115,4280000,1,496.84294614,753,0.001,-0.07102398719638586,0.8353646559462957,4280
1000.0,4283000,0.0013317233678867809,4284000,1,522.2529431199999,752,0.001,-0.07117396423965693,0.8590261910649482,4284
1000.0,4287000,0.0015846765904889166,4288000,1,515.2925019999999,752,0.001,-0.06963297818601132,0.8335066851628211,4288
1000.0,4291000,0.0016862190345805906,4292000,1,509.8459440499999,752,0.001,-0.06880621204525232,0.8727733778290306,4292
1000.0,4295000,0.003797276362370264,4296000,1,499.45801976,745,0.001,-0.06850588957220316,0.8465903482657999,4296
1000.0,4299000,0.0016399647279795627,4300000,1,493.97351246,752,0.001,-0.06901723425835371,0.6624231155529441,4300
1000.0,4303000,0.0018303194004849629,4304000,1,498.60377501000005,753,0.001,-0.06874332784861326,0.6785039515391996,4304
1000.0,4307000,0.0007377930878501075,4308000,1,500.01984830000004,761,0.001,-0.06464108360558748,0.7390104942199929,4308
1000.0,4311000,0.0007976873637172691,4312000,1,492.96649047,761,0.001,-0.06557078347355128,0.7041842748054437,4312
1000.0,4315000,0.0012201942666415259,4316000,1,492.63478416999993,757,0.001,-0.06347091606631874,0.7507104245456117,4316
1000.0,4319000,0.0016420696744987636,4320000,1,488.1576515699999,760,0.001,-0.06362471182644368,0.7470874213942141,4320
1000.0,4323000,0.002025291185548472,4324000,1,497.33890636999996,754,0.001,-0.06446349681168795,0.6940491700343313,4324
1000.0,4327000,0.002991105303985453,4328000,1,501.3683770999999,757,0.001,-0.06472595075890422,0.6911022369394074,4328
1000.0,4331000,0.0015911393050134861,4332000,1,503.69579142999993,756,0.001,-0.06456929651647807,0.7232473474110597,4332
1000.0,4335000,0.002220061077227818,4336000,1,505.0756752299999,742,0.001,-0.06604545546323061,0.7240457937608881,4336
1000.0,4339000,0.0034201970703075287,4340000,1,504.69757157999993,752,0.001,-0.06892507223039865,0.7156642675158587,4340
1000.0,4343000,0.0010033033299353233,4344000,1,509.4533986199999,744,0.001,-0.06663756820559502,0.7056805952575286,4344
1000.0,4347000,0.0025421430534567973,4348000,1,501.03677454999996,762,0.001,-0.06684476067125797,0.7456303622822975,4348
1000.0,4351000,0.0011492898230877975,4352000,1,501.99430643000005,754,0.001,-0.06413811929151415,0.6066298628868134,4352
1000.0,4355000,0.001924815719957129,4356000,1,484.59182690999995,755,0.001,-0.06304235764220358,0.5330833990101905,4356
1000.0,4359000,0.0015217224552274086,4360000,1,478.27212061000006,761,0.001,-0.061716866493225095,0.5192425061330321,4360
1000.0,4363000,0.0012307168445427894,4364000,1,500.58563137,750,0.001,-0.05999067175388336,0.5133602014297349,4364
1000.0,4367000,0.001055619103115074,4368000,1,494.83098686,760,0.001,-0.05956515403836966,0.5180477710166693,4368
1000.0,4371000,0.001926066465702839,4372000,1,488.8282203399999,759,0.001,-0.06008679225295782,0.639339601652532,4372
1000.0,4375000,0.002001774061546984,4376000,1,497.80427499000007,761,0.001,-0.05949753131344914,0.682476460065082,4376
1000.0,4379000,0.001506876054984021,4380000,1,493.44649898999995,760,0.001,-0.061068694826215505,0.6379372557473403,4380
1000.0,4383000,0.003404921727175013,4384000,1,494.8028887500001,759,0.001,-0.06196083223819732,0.6873689306100482,4384
1000.0,4387000,0.0009663346601685935,4388000,1,498.96341367,757,0.001,-0.059592879693955186,0.6857011187400244,4388
1000.0,4391000,0.0028148468567244394,4392000,1,504.46116132,752,0.001,-0.060574053637683395,0.6409887974806336,4392
1000.0,4395000,0.001530394487296646,4396000,1,507.12980918,757,0.001,-0.06007879277691245,0.6659443470608811,4396
1000.0,4399000,0.001051695744032402,4400000,1,508.90993240000006,761,0.001,-0.06348780823498965,0.6707452328901893,4400
1000.0,4403000,0.002679269826810354,4404000,1,506.27068923999997,760,0.001,-0.06128716765344143,0.6367360559196136,4404
1000.0,4407000,0.002851775590067684,4408000,1,504.86990092,761,0.001,-0.06305943847075104,0.5693921145100068,4408
1000.0,4411000,0.0012793529643716326,4412000,1,510.6321381,758,0.001,-0.06381164721399546,0.6449544507845019,4412
1000.0,4415000,0.0006772088474896495,4416000,1,510.6250128600001,746,0.001,-0.06313781540095806,0.5971720973587531,4416
1000.0,4419000,0.002525121783872115,4420000,1,506.5562373900001,751,0.001,-0.06343688729405403,0.6972608775607582,4420
1000.0,4423000,0.0009914112872336429,4424000,1,502.26329846,753,0.001,-0.06342038632184267,0.6993187438867104,4424
1000.0,4427000,0.003394511862669305,4428000,1,508.41265984000006,753,0.001,-0.06369485424086452,0.7482872143490994,4428
1000.0,4431000,0.0020617426797362396,4432000,1,513.69983902,751,0.001,-0.06395797415077686,0.7226345835378583,4432
1000.0,4435000,0.0013630588425284076,4436000,1,514.20461345,752,0.001,-0.06313938981294633,0.7484639835783449,4436
1000.0,4439000,0.0015594615285955953,4440000,1,525.26350277,751,0.001,-0.06326988469064236,0.8100392245552497,4440
1000.0,4443000,0.002631577279819454,4444000,1,531.5989425700001,753,0.001,-0.06169593894854188,0.8687051578463941,4444
1000.0,4447000,0.0013110206156379774,4448000,1,530.31314021,750,0.001,-0.0614546487852931,0.834076915013479,4448
1000.0,4451000,0.0012116566436323794,4452000,1,519.5696393500001,760,0.001,-0.05941822615265846,0.839020048035,4452
1000.0,4455000,0.0015239272063324902,4456000,1,514.45203756,755,0.001,-0.060394252628088,0.8183233347242723,4456
1000.0,4459000,0.0022255280151941173,4460000,1,513.71930351,761,0.001,-0.06061149932816624,0.8153655314647811,4460
1000.0,4463000,0.0018905493533092341,4464000,1,505.41222909,756,0.001,-0.06043918609619141,0.813369636793336,4464
1000.0,4467000,0.0013266179577435993,4468000,1,499.77330235999995,753,0.001,-0.0588449192866683,0.804661351659141,4468
1000.0,4471000,0.0009415619874832297,4472000,1,502.32518099999993,759,0.001,-0.060424870740622284,0.6763039006323139,4472
1000.0,4475000,0.0012275049230637955,4476000,1,489.18458807999997,762,0.001,-0.059372399255633354,0.6293106472047815,4476
1000.0,4479000,0.0027665817831610817,4480000,1,486.407097,757,0.001,-0.05911349606141448,0.6376849486820282,4480
1000.0,4483000,0.001541408392442675,4484000,1,479.23165683,757,0.001,-0.059935857623815536,0.5783073309338098,4484
1000.0,4487000,0.0023846073619649944,4488000,1,480.64290171,752,0.001,-0.06124154561758041,0.5695796772272896,4488
1000.0,4491000,0.0012104138751792446,4492000,1,483.12090789,757,0.001,-0.06038288295269013,0.5781429810824317,4492
1000.0,4495000,0.0004709396431371023,4496000,1,489.2214801999999,751,0.001,-0.05943996489048004,0.5595573400586695,4496
1000.0,4499000,0.0020746491734489943,4500000,1,494.15271479999996,759,0.001,-0.05734208745881915,0.5538398739228191,4500
1000.0,4503000,0.0009416427758173866,4504000,1,495.50434230999997,747,0.001,-0.057098666679114105,0.7774354084325104,4504
1000.0,4507000,0.0016162239166746318,4508000,1,503.85964743,752,0.001,-0.05832943886518478,0.9566190031778724,4508
1000.0,4511000,0.0014510508839360842,4512000,1,518.40381456,757,0.001,-0.06028086502477527,0.9973783892536826,4512
1000.0,4515000,0.0008659599729337335,4516000,1,509.4853694599999,753,0.001,-0.05938514786958694,0.9988919327409873,4516
1000.0,4519000,0.0008194151202821444,4520000,1,511.93494114000003,755,0.001,-0.056742154460400346,0.9448161983321947,4520
1000.0,4523000,0.002385278305593083,4524000,1,513.79674875,760,0.001,-0.057470193959772584,0.9516251706262621,4524
1000.0,4527000,0.0013006529432179465,4528000,1,504.21658936,760,0.001,-0.05774247914552689,1.0517914968159774,4528
1000.0,4531000,0.0014583325193040966,4532000,1,510.3849838500001,758,0.001,-0.06022136461362243,1.0459723404497108,4532
1000.0,4535000,0.0028960411351078015,4536000,1,512.56737831,756,0.001,-0.06061098676547408,1.0745662616754659,4536
1000.0,4539000,0.002090603904464029,4540000,1,496.82427111000004,752,0.001,-0.06137320839986205,1.029045944572647,4540
1000.0,4543000,0.0029702701988583947,4544000,1,484.29790893999996,760,0.001,-0.06211055356264114,0.969293545280349,4544
1000.0,4547000,0.001510678040865778,4548000,1,479.9181992600001,753,0.001,-0.06082513726502657,0.9792215326846329,4548
1000.0,4551000,0.002659332246227776,4552000,1,484.2568113499999,754,0.001,-0.06063235707581043,0.9688417624441216,4552
1000.0,4555000,0.003982832601311387,4556000,1,476.03979603999994,759,0.001,-0.063029878962785,0.9732192619437113,4556
1000.0,4559000,0.0021711733145313447,4560000,1,464.3291638199999,759,0.001,-0.06271528828144074,1.0323999403839101,4560
1000.0,4563000,0.0028626692679825302,4564000,1,469.87901538,750,0.001,-0.0633416064120829,1.0377995893167482,4564
1000.0,4567000,0.0013101211074152766,4568000,1,479.28389415999993,754,0.001,-0.06195735670253635,1.0367118480101523,4568
1000.0,4571000,0.0024778216474541288,4572000,1,476.96239589,760,0.001,-0.06382236608490348,1.0554141743568102,4572
1000.0,4575000,0.0023525374791153386,4576000,1,493.04499301,750,0.001,-0.06404363944381475,1.0545800633188858,4576
1000.0,4579000,0.0024623166821003705,4580000,1,487.69824553,755,0.001,-0.06418933215364814,1.0645664365677028,4580
1000.0,4583000,0.0012789536859094982,4584000,1,494.9174942499999,757,0.001,-0.06469719476252794,1.087425734175868,4584
1000.0,4587000,0.002923752909242096,4588000,1,494.46804695,755,0.001,-0.0644241927601397,1.1074541477590878,4588
1000.0,4591000,0.0010165745372607293,4592000,1,496.42296768999995,758,0.001,-0.06389167750626802,1.0766303756017996,4592
1000.0,4595000,0.0021665963533594006,4596000,1,495.97414484,750,0.001,-0.06288807386904954,1.0998245501118271,4596
1000.0,4599000,0.0012353373996986468,4600000,1,487.21865627999983,744,0.001,-0.062152212496846916,1.0985076006905852,4600
1000.0,4603000,0.0012792176606254595,4604000,1,480.24862449999995,756,0.001,-0.06039772064611316,0.8965306065942903,4604
1000.0,4607000,0.0021031104925374137,4608000,1,471.15887270999997,730,0.001,-0.060304221205413344,0.7081518203510716,4608
1000.0,4611000,0.0030453738662830744,4612000,1,456.16565971000006,754,0.001,-0.06062627888470888,0.7403396881968454,4612
1000.0,4615000,0.0014219336684313294,4616000,1,460.38473402999995,760,0.001,-0.06034613739699125,0.7382205025673868,4616
1000.0,4619000,0.002236273704414526,4620000,1,463.91082444999995,759,0.001,-0.06099783208966255,0.6945796111177757,4620
1000.0,4623000,0.0024044319360772884,4624000,1,468.34808976000005,753,0.001,-0.0605114216171205,0.6826480738974757,4624
1000.0,4627000,0.002732740987041699,4628000,1,474.98147405000003,746,0.001,-0.06240475415438414,0.6106834937295201,4628
1000.0,4631000,0.001536854012333686,4632000,1,468.23089865000003,751,0.001,-0.06425856716558337,0.6109457204394488,4632
