#{"t_start": 1657271103.88589, "env_id": "HalfCheetah-v2"}
return,length,time
-682.845888,1000,227.287106
-636.70479,1000,275.991843
-608.241229,1000,291.638288
-692.580398,1000,310.364611
-646.165298,1000,332.593243
-606.099678,1000,648.193505
-568.720496,1000,671.571265
-661.586388,1000,694.278579
-611.00697,1000,718.421009
-503.801435,1000,741.161654
-672.149322,1000,1041.353796
-737.559866,1000,1064.397027
-724.305036,1000,1087.675613
-587.852356,1000,1110.669336
-650.773924,1000,1132.653572
-759.214405,1000,1413.137206
-710.711964,1000,1435.37138
-718.968106,1000,1456.669628
-634.572193,1000,1477.895087
-719.098431,1000,1499.149814
-593.950735,1000,1781.259745
-709.061512,1000,1802.151803
-690.679131,1000,1822.890429
-750.002984,1000,1843.37658
-711.269992,1000,1864.109662
-649.947032,1000,2136.613892
-899.266452,1000,2156.851405
-804.541673,1000,2177.58744
-789.531213,1000,2197.811802
-764.236417,1000,2219.521658
-711.556563,1000,2480.320752
-768.524322,1000,2500.615195
-789.615857,1000,2520.568677
-741.800985,1000,2540.810968
-817.711795,1000,2561.380224
-721.576504,1000,2831.285728
-892.198591,1000,2851.191163
-715.972004,1000,2871.767986
-786.728126,1000,2891.670398
-819.45937,1000,2914.112894
-902.856651,1000,3167.411762
-770.62935,1000,3187.219978
-818.287408,1000,3207.741777
-765.286145,1000,3228.62549
-826.895283,1000,3247.944248
-750.348086,1000,3538.614358
-894.591856,1000,3561.113856
-964.861957,1000,3583.82151
-853.686873,1000,3606.906712
-883.237349,1000,3629.879588
-1006.927509,1000,3927.497504
-832.859351,1000,3950.248971
-878.32675,1000,3973.194685
-955.630936,1000,3996.519693
-1119.287122,1000,4025.189675
-841.751033,1000,4321.034262
-855.814544,1000,4342.855084
-885.819538,1000,4365.770482
-891.588505,1000,4387.643848
-959.346453,1000,4409.918775
-899.678988,1000,4703.996716
-957.435605,1000,4726.097701
-1226.624243,1000,4748.660599
-910.997362,1000,4771.906729
-916.997151,1000,4794.495659
-818.378873,1000,5101.073746
-900.656977,1000,5125.301858
-1145.982275,1000,5150.18967
-1072.889583,1000,5174.227627
-1000.856374,1000,5205.054855
