Evaluate/discounted_episode_lengths,Evaluate/discounted_episode_returns,Evaluate/episode_lengths,Evaluate/episode_returns,Evaluate/iter,TRPO/cg_residual,TRPO/dist_mean,TRPO/dist_std,TRPO/fps,TRPO/grad_norm,TRPO/iter,TRPO/mse_loss,TRPO/nat_grad_norm,TRPO/reward,TRPO/step_size,TRPO/vf_loss,Discriminator/fake_logits,Discriminator/fake_prob,Discriminator/grad_norm,Discriminator/grad_penalty,Discriminator/iter,Discriminator/loss,Discriminator/regularization,Discriminator/true_logits,Discriminator/true_prob
1000,-0.4534663235908815,1000,-0.4623362285291567,0,,,,,,,,,,,,,,,,,,,,
,,,,,1.1269518e-06,-1.5248516e-05,1.0,2,0.28552714,1000,0.94985837,0.5289108,1.2806151062250138e-08,0.4203448088929525,0.6155253,,,,,,,,,
,,,,,1.8381998e-06,-0.008772115,1.0051876,2,0.2954228,2000,0.8926534,0.510997,1.3173848856240512e-10,0.4162278561549368,1.3475541,,,,,,,,,
,,,,,3.83352e-06,0.0005110245,1.0109279,2,0.30935585,3000,0.9084606,0.5693667,3.446306800469756e-08,0.38670087624452876,0.69470495,,,,,,,,,
,,,,,1.2578884e-06,0.0034083505,1.0135231,2,0.26273614,4000,0.9738934,0.47655135,-1.8014914530795068e-08,0.4691100280913667,0.7183265,,,,,,,,,
,,,,,3.251847e-06,0.010583207,1.0138276,2,0.31891817,5000,1.007866,0.5651346,-5.714508006349206e-09,0.38916458409327837,0.8461028,,,,,,,,,
,,,,,,,,,,,,,,,,-1.5348989,0.22876258,38.984867,1.8468969,5000,0.3932771,0.0,-0.08127887,0.47972628
1000,-2.674313619238391,1000,-4.057169789635472,5000,,,,,,,,,,,,,,,,,,,,
,,,,,6.7807014e-06,0.016924597,1.0108677,3,0.36532354,6000,0.9675911,0.7862009,-3.045785524591338e-08,0.3024309370753186,1.0887964,,,,,,,,,
,,,,,7.091032e-05,0.023063386,1.0130349,3,0.27869383,7000,1.0234939,0.5615496,8.43845191411674e-09,0.41527355151732415,3.8570611,,,,,,,,,
,,,,,8.484076e-05,0.018221632,1.0124574,2,0.40359163,8000,1.0458592,0.51675874,-4.63899050373584e-09,0.39644572227136765,0.9334879,,,,,,,,,
,,,,,4.8661745e-06,0.019166786,1.0068206,2,0.31117415,9000,1.0026648,0.59294724,6.79652439430356e-08,0.38404798086632835,1.618957,,,,,,,,,
,,,,,3.53962e-06,0.021422325,1.0071847,2,0.3028278,10000,0.9864724,0.5128383,3.3619406167417765e-08,0.43097963019773383,3.6663184,,,,,,,,,
,,,,,,,,,,,,,,,,-2.3611093,0.15167004,34.433056,1.9658073,10000,-0.36193073,0.0,-0.03337102,0.49168497
1000,-6.721576640630796,1000,-10.112677802654648,10000,,,,,,,,,,,,,,,,,,,,
,,,,,5.6769844e-05,-0.023346541,1.0061266,3,0.3119682,11000,0.9905879,0.5756649,-3.6641518818214534e-08,0.39773396952226786,1.3460335,,,,,,,,,
,,,,,4.9190992e-05,-0.015216583,1.0104882,3,0.3072187,12000,0.9661024,0.47115642,-9.107359801419079e-09,0.4671047146478195,2.815269,,,,,,,,,
,,,,,1.2032846e-05,0.017952785,1.0171072,3,0.28193614,13000,0.98530865,0.5698858,-4.046149842906743e-08,0.41822137546017574,1.9099033,,,,,,,,,
,,,,,3.970312e-06,0.02359919,1.0202342,2,0.2810633,14000,1.0281188,0.51321626,-1.0064395610243082e-08,0.4333460851923543,4.0900884,,,,,,,,,
,,,,,1.1244561e-05,0.022314595,1.0182348,2,0.31621417,15000,0.98833305,0.6552816,-2.2346037440001964e-08,0.36374477845073944,2.5975473,,,,,,,,,
,,,,,,,,,,,,,,,,-3.335949,0.050948318,22.143261,0.8238495,15000,-2.545291,0.0,0.03319129,0.5083224
1000,-6.7730807069798775,1000,-10.676653788943293,15000,,,,,,,,,,,,,,,,,,,,
,,,,,7.487754e-06,0.028456515,1.0197752,3,0.3407171,16000,0.9979593,0.6946257,1.0092036973219365e-08,0.33960978003919684,2.714504,,,,,,,,,
,,,,,3.7178033e-05,0.06478716,1.0210631,3,0.29551136,17000,0.9699378,0.5284881,6.628426490351558e-09,0.4272262435888317,4.6962852,,,,,,,,,
,,,,,5.275717e-06,0.04231717,1.0226492,3,0.29061598,18000,1.0001919,0.5203501,1.0799616575241089e-08,0.44030908879438574,6.8838954,,,,,,,,,
,,,,,3.3697931e-06,0.043153457,1.0161602,2,0.29030088,19000,1.0263813,0.49093732,-3.566732630133629e-09,0.4458690369986544,6.211026,,,,,,,,,
,,,,,4.8583548e-05,0.054474395,1.0193217,2,0.28683135,20000,1.0043203,0.552838,1.4013723557582125e-08,0.4364342233805666,4.987694,,,,,,,,,
,,,,,,,,,,,,,,,,-0.66230756,0.34492108,25.904858,1.5739111,20000,0.8056099,0.0,0.10599367,0.5264037
1000,-3.929583850129982,1000,-4.980236692204377,20000,,,,,,,,,,,,,,,,,,,,
,,,,,2.812357e-05,0.061134093,1.0222056,3,0.3056843,21000,0.9638264,0.4803948,1.9379553123144434e-08,0.4698211881235026,3.5499096,,,,,,,,,
,,,,,4.5171513e-05,0.07022652,1.0229511,3,0.34792638,22000,1.0051242,0.56110567,-3.6894402001053095e-08,0.41828034497371946,1.2693071,,,,,,,,,
,,,,,4.985386e-06,0.079451,1.0215809,3,0.26924223,23000,0.9742136,0.48610705,5.9345795307308435e-08,0.4771670640261648,3.1765509,,,,,,,,,
,,,,,4.0067986e-05,0.104308754,1.0217736,3,0.36807585,24000,1.0031737,0.53449225,-1.419631462340476e-08,0.4105588250662668,1.752915,,,,,,,,,
,,,,,3.3521235e-05,0.093390256,1.0229305,2,0.2641504,25000,1.0383846,0.5453746,-1.0590626334305853e-07,0.44791202962883764,2.2879434,,,,,,,,,
,,,,,,,,,,,,,,,,-3.4881432,0.05177396,25.250366,0.7117958,25000,-2.9321887,0.0,0.15584122,0.53877
1000,-12.334622430798719,1000,-19.064067300112033,25000,,,,,,,,,,,,,,,,,,,,
,,,,,7.306928e-05,0.13731664,1.0203092,3,0.35364103,26000,1.0385809,0.5318577,-1.5447694750037043e-08,0.4062120016792239,3.3494897,,,,,,,,,
,,,,,3.099085e-05,0.102032565,1.0126488,3,0.34679112,27000,1.0198507,0.6294096,2.3400469217449426e-08,0.3678071697858654,2.3185601,,,,,,,,,
,,,,,6.8241614e-05,0.16204308,1.01496,3,0.30950713,28000,1.0362343,0.56690097,-1.3356679119169713e-08,0.4193593080233125,5.570239,,,,,,,,,
,,,,,4.2194013e-05,0.1455946,1.0159495,3,0.32669312,29000,1.1037225,0.568997,-1.0001339251175523e-07,0.40810671481695715,2.4632235,,,,,,,,,
,,,,,2.9695593e-05,0.1499301,1.0089934,2,0.3342693,30000,1.0783892,0.54066515,1.1126766912639142e-07,0.4142902670717049,1.1807197,,,,,,,,,
,,,,,,,,,,,,,,,,-1.7734855,0.18554738,29.348734,1.2839783,30000,-0.6849792,0.0,0.19547197,0.54850596
1000,-21.626504705380192,1000,-33.08726173968238,30000,,,,,,,,,,,,,,,,,,,,
,,,,,3.306983e-05,0.18396035,1.007402,3,0.37629586,31000,1.0874506,0.5895324,1.9849103409796953e-08,0.370620118055946,4.325183,,,,,,,,,
,,,,,4.5659122e-05,0.2019358,1.0049757,3,0.3304486,32000,1.1095166,0.5065225,1.7849422874860466e-08,0.4483216888788981,1.9712461,,,,,,,,,
,,,,,9.942515e-05,0.21064535,0.9996235,3,0.35701597,33000,1.0805103,0.5647192,2.9360176995396614e-08,0.38968244635586086,1.7871184,,,,,,,,,
,,,,,7.590854e-05,0.20966373,0.995264,3,0.41859514,34000,0.9804616,0.53592736,4.791130777448416e-08,0.38165092618480884,0.7664059,,,,,,,,,
,,,,,9.298723e-05,0.21882169,0.9960077,2,0.36295855,35000,0.95286244,0.5352779,-3.6061159335076806e-08,0.40616101007710653,0.8671409,,,,,,,,,
,,,,,,,,,,,,,,,,-1.0748651,0.26099676,15.909274,1.0870357,35000,-0.24007304,0.0,0.25224373,0.5622639
1000,-25.755793608473613,1000,-40.005744965200094,35000,,,,,,,,,,,,,,,,,,,,
,,,,,9.56679e-05,0.22942156,0.98871577,4,0.37439597,36000,0.95824003,0.57718396,6.326078437268733e-08,0.38030880647639514,1.2823873,,,,,,,,,
,,,,,2.3884018e-05,0.18183146,0.98860264,3,0.3454993,37000,0.9878457,0.53891563,-3.2782554626464844e-09,0.41178397436643294,1.470022,,,,,,,,,
,,,,,0.00011878444,0.23125379,0.9938628,3,0.3765209,38000,0.98197466,0.5776364,4.133349284529686e-08,0.3851070486826676,1.727404,,,,,,,,,
,,,,,0.00013857821,0.19309139,0.9967416,3,0.3735465,39000,0.98639965,0.5898479,-1.8378254026174545e-08,0.3734714959294911,2.8112445,,,,,,,,,
,,,,,0.00012871338,0.245724,0.99221224,3,0.33720803,40000,1.0130146,0.5322696,-1.0314804967492818e-08,0.4344562615021291,1.2412484,,,,,,,,,
,,,,,,,,,,,,,,,,-1.3147845,0.21981026,15.37716,0.94556075,40000,-0.6912201,0.0,0.32199636,0.5789522
1000,-27.614955219488714,1000,-41.68619690306346,40000,,,,,,,,,,,,,,,,,,,,
,,,,,3.0139676e-05,0.21450765,0.9847272,3,0.3390403,41000,0.9532979,0.5777729,-7.991446182131767e-09,0.39998927159557585,4.439578,,,,,,,,,
,,,,,9.647441e-05,0.24340425,0.98706675,3,0.39544645,42000,0.96225756,0.57421285,4.117850039619952e-08,0.38976246908865303,1.1560317,,,,,,,,,
,,,,,0.00013534667,0.25918326,0.98982865,2,0.35528308,43000,0.9172849,0.5647739,3.2437616027891636e-08,0.4176894622418514,0.9574912,,,,,,,,,
,,,,,0.000121510224,0.25657934,0.98755175,2,0.37420842,44000,0.87050295,0.52854145,-3.92633955925703e-09,0.4225318692181644,1.031524,,,,,,,,,
,,,,,0.00014154048,0.26481524,0.9784675,2,0.36884087,45000,0.87549514,0.50084,5.758247425546869e-10,0.4497362607660179,0.57193476,,,,,,,,,
,,,,,,,,,,,,,,,,-1.3856809,0.20809864,14.327837,0.861571,45000,-0.9098414,0.0,0.38573167,0.59387076
1000,-43.38177318388889,1000,-67.87944200324321,45000,,,,,,,,,,,,,,,,,,,,
,,,,,0.00017264462,0.27273408,0.98355335,3,0.44011042,46000,0.85811204,0.586766,4.505430115386844e-08,0.35824224861364073,0.79961157,,,,,,,,,
,,,,,0.00014121874,0.28689104,0.98553103,3,0.44457245,47000,0.8115186,0.5807305,-3.6195124266669153e-08,0.3742877541217286,0.7222961,,,,,,,,,
,,,,,8.046259e-05,0.22808304,0.98109245,2,0.345764,48000,0.80967385,0.5534473,-7.995637133717537e-09,0.4266761577240861,3.9300382,,,,,,,,,
,,,,,0.00022347152,0.30069545,0.9815908,2,0.38477907,49000,0.8127074,0.65404177,-5.901194526813924e-09,0.38359000910993274,1.074908,,,,,,,,,
,,,,,0.00010999015,0.25189462,0.9831238,2,0.39368084,50000,0.80647963,0.68482786,2.089887857437134e-08,0.35805939994217356,4.816165,,,,,,,,,
,,,,,,,,,,,,,,,,-2.2758029,0.13136928,16.463083,0.95491296,50000,-1.7826822,0.0,0.4617923,0.6112917
1000,-52.283513355661,1000,-80.51686648952668,50000,,,,,,,,,,,,,,,,,,,,
,,,,,0.00022709489,0.2989372,0.9808525,3,0.38641408,51000,0.83286667,0.54758877,4.5162334572523835e-08,0.4166808456124321,0.58994275,,,,,,,,,
,,,,,0.00020242427,0.31835952,0.9787793,3,0.4183753,52000,0.8409283,0.6256321,1.7305545043200255e-08,0.37441384705688807,0.7270378,,,,,,,,,
,,,,,0.00026050746,0.3184937,0.9784298,3,0.41025352,53000,0.8435531,0.57683945,-5.729316035285592e-08,0.3961334269168193,0.5538089,,,,,,,,,
,,,,,0.00027361547,0.31955728,0.97589684,2,0.43904877,54000,0.79174787,0.66299224,1.0418369583931054e-08,0.35644431359654005,0.62545913,,,,,,,,,
,,,,,0.00029854302,0.33311543,0.97177523,2,0.39498892,55000,0.7591234,0.6248875,-5.058053648099303e-08,0.3756682961661557,0.57117593,,,,,,,,,
,,,,,,,,,,,,,,,,-1.7929603,0.15123242,13.207252,0.7605026,55000,-1.5867394,0.0,0.55428165,0.63131773
1000,-70.07023128934782,1000,-109.68240055356073,55000,,,,,,,,,,,,,,,,,,,,
,,,,,0.0002700361,0.34242126,0.9687435,3,0.45696917,56000,0.7391923,0.59605265,-3.8832667996757665e-08,0.37600299706036966,0.4622739,,,,,,,,,
,,,,,0.00023482172,0.33954424,0.9645354,3,0.39361954,57000,0.68623567,0.60160947,2.64915797743015e-09,0.3902289653094801,0.3426718,,,,,,,,,
,,,,,0.00027196592,0.35698825,0.96321136,2,0.5798307,58000,0.7088275,0.5997996,6.58119097352028e-08,0.3433024802060558,0.47335154,,,,,,,,,
,,,,,0.0002591515,0.35520297,0.9646155,2,0.39076,59000,0.6758528,0.5594238,-2.333807060495019e-08,0.41667928247817265,0.33976582,,,,,,,,,
,,,,,0.00065734616,0.35886455,0.9545272,2,0.4412489,60000,0.66139853,0.61269337,-5.459331077872776e-08,0.3868256431156119,0.27312908,,,,,,,,,
,,,,,,,,,,,,,,,,-2.082793,0.11861996,13.48715,0.7744343,60000,-1.9705831,0.0,0.6622244,0.6542724
1000,-82.9887629834335,1000,-131.23783667889413,60000,,,,,,,,,,,,,,,,,,,,
,,,,,0.00042977056,0.3626982,0.9548728,3,0.4162067,61000,0.68045044,0.5845416,8.893152698874474e-08,0.3939441877060274,0.34358373,,,,,,,,,
,,,,,0.00052043935,0.36449122,0.95650136,2,0.4623894,62000,0.6549293,0.6105809,-2.2128442651592195e-08,0.36900814796105214,0.41821915,,,,,,,,,
