#{"t_start": 1657269984.3998673, "env_id": "HalfCheetah-v2"}
return,length,time
-559.246837,1000,95.075591
-776.33448,1000,110.854632
-668.782988,1000,116.827621
-670.592089,1000,122.862774
-716.948068,1000,129.049475
-636.938039,1000,209.859951
-770.045995,1000,215.717077
-757.599119,1000,226.257815
-612.379798,1000,232.88624
-505.21754,1000,239.240456
-829.981305,1000,314.539324
-448.791167,1000,320.724277
-660.857954,1000,326.750164
-634.894113,1000,332.659873
-701.767808,1000,338.711656
-689.059376,1000,412.943247
-700.210563,1000,419.023509
-809.664836,1000,425.492369
-634.887325,1000,431.783542
-672.031996,1000,437.696459
-605.74285,1000,511.330587
-640.358977,1000,518.170258
-779.478108,1000,524.872504
-843.980314,1000,531.012392
-819.361522,1000,536.751775
-648.37655,1000,610.658262
-754.177681,1000,617.046154
-609.25369,1000,623.046348
-730.354338,1000,628.935759
-876.118017,1000,634.857502
-654.584149,1000,707.713423
-875.681604,1000,713.519819
-488.926438,1000,719.396694
-712.735251,1000,725.31607
-498.631459,1000,731.185772
-663.402795,1000,805.78693
-884.08274,1000,811.607829
-504.417548,1000,817.841599
-959.95536,1000,824.492541
-587.409761,1000,831.26226
-808.201813,1000,911.319229
-550.713742,1000,917.167801
-817.622711,1000,923.055451
-995.495547,1000,928.856242
-685.373613,1000,934.649444
-769.284494,1000,1009.521985
-568.806862,1000,1015.345664
-838.261688,1000,1021.30893
-923.322953,1000,1027.969519
-745.191983,1000,1033.8643
-685.461724,1000,1146.978612
-807.983526,1000,1160.79291
-698.083625,1000,1174.028713
-731.28778,1000,1186.715566
-870.760705,1000,1199.151492
-873.258677,1000,1379.750557
-817.29398,1000,1397.872097
-845.166055,1000,1414.448163
-674.963672,1000,1434.569331
-605.93021,1000,1455.702287
-726.994826,1000,1765.527938
-668.307347,1000,1787.867591
-950.936395,1000,1811.253576
-659.571798,1000,1834.92673
-769.593331,1000,1858.360739
-739.175008,1000,2161.039641
-650.207767,1000,2183.96622
-690.334297,1000,2207.34708
-476.35464,1000,2230.659276
-670.729847,1000,2253.055977
-635.184075,1000,2535.972011
-661.145317,1000,2558.452268
-603.236033,1000,2580.207618
-527.952484,1000,2601.58736
-586.256119,1000,2623.093031
-743.414837,1000,2903.729639
-631.906577,1000,2924.419885
-659.769969,1000,2944.935816
-570.231616,1000,2965.706739
-450.217151,1000,2986.317894
-356.433759,1000,3257.446709
-539.007702,1000,3277.163767
-459.025956,1000,3297.45533
-384.991946,1000,3317.908695
-261.070494,1000,3339.584676
-463.225007,1000,3594.027977
-376.619272,1000,3614.432616
-531.163311,1000,3633.949713
-353.547711,1000,3653.546049
-371.591055,1000,3673.779026
-412.309242,1000,3925.418201
-329.253551,1000,3952.426359
-466.687358,1000,3972.672987
-388.839214,1000,3992.829946
-127.114107,1000,4013.269753
-50.669558,1000,4260.44795
-210.922061,1000,4279.59973
-341.73216,1000,4298.706193
-400.505384,1000,4318.863804
-19.740743,1000,4340.10288
-947.58721,1000,4612.315897
-293.409722,1000,4635.525662
-277.864048,1000,4660.428314
-392.362141,1000,4682.834531
-224.872907,1000,4705.866923
-344.976608,1000,4994.713656
-89.340168,1000,5017.621112
-47.347034,1000,5040.190953
-229.182981,1000,5062.489669
-188.818611,1000,5084.645266
-320.264208,1000,5377.379012
-179.38158,1000,5399.535752
-203.689312,1000,5422.739959
63.244671,1000,5445.608808
-232.017559,1000,5468.04305
-109.957175,1000,5748.443394
-954.384753,1000,5770.022918
29.31208,1000,5793.051941
-271.376937,1000,5814.888696
139.279386,1000,5837.024195
39.119279,1000,6129.977024
-1234.692507,1000,6153.618891
-360.389023,1000,6177.359233
-136.120441,1000,6201.796946
12.398482,1000,6225.444018
237.135326,1000,6398.630257
-1219.109556,1000,6406.329573
26.401611,1000,6414.010464
-196.914367,1000,6422.060508
-196.931795,1000,6429.893101
